"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-04",101.7626,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-05",101.8323,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-06",101.845,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-07",101.7267,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-08",101.3729,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-09",101.0865,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-10",101.0224,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-11",101.0507,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1990-12",101.0259,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-01",101.0276,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-02",101.0654,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-03",101.1276,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-04",101.1444,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-05",101.117,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-06",101.0759,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-07",101.07,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-08",101.0638,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-09",100.9629,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-10",100.78,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-11",100.5981,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1991-12",100.5345,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-01",100.3849,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-02",100.2765,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-03",100.2022,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-04",100.2573,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-05",100.3679,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-06",100.4152,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-07",100.2529,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-08",99.94205,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-09",99.76,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-10",99.68721,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.56029,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1992-12",99.57084,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-01",99.68,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.89787,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-03",100.0931,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-04",100.2405,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-05",100.3328,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-06",100.4366,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-07",100.64,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-08",100.9061,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-09",101.3266,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-10",101.7835,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-11",101.9808,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1993-12",101.9474,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-01",101.8022,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-02",101.6842,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-03",101.5651,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-04",101.3797,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-05",101.2606,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-06",101.1339,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-07",101.0565,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.9583,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-09",100.8603,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.6655,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.3978,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.2045,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-01",100.1244,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.1142,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.1162,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.1837,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.2865,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.2951,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.1852,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.2342,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.5289,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.98,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-11",101.1949,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1995-12",101.3715,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-01",101.4681,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-02",101.5142,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-03",101.283,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-04",101.0525,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-05",101.055,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-06",101.1954,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-07",101.4329,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-08",101.8197,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-09",102.2128,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-10",102.3353,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-11",102.05,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.66,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.4221,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.3933,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.4558,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.4649,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.506,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.7832,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.9245,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.8705,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-09",102.0153,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-10",102.1456,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-11",102.0516,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1997-12",101.8202,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-01",101.5441,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-02",101.3483,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-03",101.0256,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-04",100.8857,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.1426,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-06",101.4778,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-07",101.7831,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.89,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.9267,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-10",101.9898,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-11",102.073,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1998-12",102.1487,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-01",102.1866,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-02",102.22,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-03",102.2907,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-04",102.5017,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-05",102.6556,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-06",102.7139,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-07",102.6679,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-08",102.673,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-09",102.9017,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-10",103.2189,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-11",103.4783,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1999-12",103.692,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-01",103.8097,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-02",103.8256,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-03",103.8136,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-04",103.9253,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-05",103.8886,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-06",103.6526,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-07",103.3342,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.9802,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.7832,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.4614,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.1866,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2000-12",102.0854,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.9629,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-02",101.8401,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-03",101.8198,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-04",101.825,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-05",101.76,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-06",101.7362,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-07",101.7779,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-08",101.8851,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-09",102.0423,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-10",102.1249,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-11",102.3436,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2001-12",102.5731,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-01",102.7862,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-02",102.6962,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-03",102.3645,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.9698,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.91,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-06",102.0265,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-07",102.2503,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-08",102.2709,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-09",102.1368,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-10",102.03,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-11",101.9474,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2002-12",101.8554,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2003-01",101.6987,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2003-02",101.4714,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2003-03",101.2448,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2003-04",101.2275,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2003-05",101.2749,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2003-06",101.2651,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2003-07",101.2821,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2003-08",101.2542,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2003-09",101.1034,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.8886,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.5724,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.4531,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.8023,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.2664,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.786,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2004-04",101.9654,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.8083,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.5645,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.49,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.6012,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2004-09",101.7814,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.6763,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2004-11",101.4256,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.2431,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.2185,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.2305,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.2411,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.1808,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.0788,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.8419,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.6761,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.4017,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.0156,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.72263,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.83467,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.1538,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.4496,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.41,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.2518,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.3449,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.5427,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.7207,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.7314,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.662,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.632,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.5928,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.6144,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.7069,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.7728,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.848,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.946,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.906,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.897,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.8556,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.88,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.9355,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.17,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.1187,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.8377,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.6403,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.51,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.2968,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2008-03",100.0657,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.7713,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.39986,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.05808,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.98608,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.78419,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.39482,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.97118,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.99751,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.40577,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.76704,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.79315,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.88514,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.13334,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.30222,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.42795,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.53416,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.73695,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.1257,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.4709,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.2832,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.7379,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.07983,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.31091,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2010-03",97.50189,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2010-04",96.86943,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2010-05",96.35492,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2010-06",96.15444,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2010-07",96.24658,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2010-08",96.33665,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2010-09",96.18736,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2010-10",95.96452,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2010-11",95.70709,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2010-12",95.4604,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2011-01",95.53349,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2011-02",95.74639,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2011-03",95.83113,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2011-04",95.74415,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2011-05",95.50476,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2011-06",95.19238,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2011-07",95.12187,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2011-08",95.20765,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2011-09",95.0214,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2011-10",94.51361,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2011-11",94.17413,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2011-12",94.0536,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2012-01",94.05161,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2012-02",93.97319,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2012-03",94.06898,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2012-04",94.28076,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2012-05",94.60691,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2012-06",95.01885,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2012-07",95.35266,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2012-08",95.39692,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2012-09",95.07146,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2012-10",94.7035,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2012-11",94.5201,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2012-12",94.51643,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2013-01",94.70323,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2013-02",94.89268,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2013-03",94.99844,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2013-04",95.08979,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2013-05",95.22168,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2013-06",95.15127,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2013-07",95.05167,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2013-08",94.99302,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2013-09",95.08041,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2013-10",95.29478,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2013-11",95.44395,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2013-12",95.60171,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-01",95.8178,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-02",96.17792,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-03",96.70295,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-04",97.14268,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-05",97.50145,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-06",97.77788,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-07",97.87516,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-08",97.71,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-09",97.52073,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-10",97.64545,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-11",97.80408,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-12",97.88812,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.3008,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.05299,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.38889,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.0201,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2015-05",98.48161,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2015-06",97.81,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2015-07",97.01376,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2015-08",96.22854,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2015-09",95.89,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2015-10",95.95617,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2015-11",96.07381,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2015-12",96.24744,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2016-01",96.23835,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2016-02",96.172,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2016-03",96.08574,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2016-04",96.07201,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2016-05",96.25,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2016-06",96.43007,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2016-07",96.37874,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2016-08",96.22073,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2016-09",96.22459,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2016-10",96.3064,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2016-11",96.23109,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2016-12",96.14558,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2017-01",95.92376,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2017-02",95.68762,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2017-03",95.62,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2017-04",95.79884,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2017-05",96.03152,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2017-06",96.30655,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2017-07",96.73209,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2017-08",97.14466,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2017-09",97.45248,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2017-10",97.65852,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2017-11",97.72,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2017-12",97.73621,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-01",97.69,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-02",97.66457,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-03",97.67,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-04",97.76,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-05",97.86962,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-06",97.95232,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-07",98.07303,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-08",98.25072,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-09",98.72158,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.4537,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.8941,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.0947,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.0411,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.83659,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.75584,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.83401,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.1656,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.8004,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.7711,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-08",102.7272,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.3099,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.593,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.59,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2019-12",103.404,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.9168,
