Symbol,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,index,sector,sector_risk_trend_factor,index,Sector
VRSN,227.49000549316406,257.0299987792969,257.0299987792969,-4.726097390583291,54.910003662109375,1.153389744291304,VGT,SPY,-4.675845515129833,SP500,Technology
KELYA,25.600000381469727,25.600000381469727,25.600000381469727,-4.745574487442305,4.520000457763672,1.2564829907890156,VIS,SLY,-4.796058856279677,SP600,Industrials
DVA,129.58999633789062,136.47999572753906,136.47999572753906,-4.745577650005314,36.75,1.7145826933467019,VHT,SPY,-3.4557028891925015,SP500,Healthcare
BDN,14.880000114440918,14.880000114440918,14.880000114440918,-4.748520887865116,3.380000114440918,0.744385906975505,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
DGX,142.8000030517578,174.16000366210938,174.16000366210938,-4.749878925604441,20.069992065429688,0.8065434604016023,VHT,SPY,-3.4557028891925015,SP500,Healthcare
DLR,164.0399932861328,178.22000122070312,178.22000122070312,-4.752356770999885,28.6300048828125,1.0284411151927892,VNQ,SPY,-3.1219821557705014,SP500,Real Estate
NTRS,123.0999984741211,135.14999389648438,135.14999389648438,-4.753405851562807,23.480003356933594,1.074108508545592,VFH,SPY,-5.109939700201536,SP500,Financial Services
HOMB,26.639999389648438,26.639999389648438,26.639999389648438,-4.754097933497108,3.6599998474121094,3.214279173018483,VFH,MDYG,-5.109939700201536,SP400,Financial Services
MXL,44.04999923706055,77.88999938964844,77.88999938964844,-4.76629816772116,19.94000244140625,1.4670269517434582,VGT,SLY,-4.675845515129833,SP600,Technology
ESNT,50.16999816894531,50.16999816894531,50.16999816894531,-4.786230052894354,8.28000259399414,0.7610952899434948,VFH,MDYG,-5.109939700201536,SP400,Financial Services
FDX,304.5899963378906,304.5899963378906,304.5899963378906,-4.790040507003616,46.38999938964844,1.0711779033546904,VIS,SPY,-4.796058856279677,SP500,Industrials
AME,139.07000732421875,148.07000732421875,148.07000732421875,-4.791143077491861,23.029998779296875,1.0669658120438767,VIS,SPY,-4.796058856279677,SP500,Industrials
NATI,45.97999954223633,45.97999954223633,45.97999954223633,-4.805398546767902,8.89000129699707,1.8159853451603192,VGT,MDYG,-4.675845515129833,SP400,Technology
WEX,208.3800048828125,208.3800048828125,208.3800048828125,-4.810427467946894,31.649993896484375,0.7987921389772772,VGT,MDYG,-4.675845515129833,SP400,Technology
SHW,293.04998779296875,354.1499938964844,354.1499938964844,-4.816332294091499,70.77999877929688,1.2484781647601864,VAW,SPY,-3.0005761103878554,SP500,Basic Materials
CRUS,95.83999633789062,95.83999633789062,95.83999633789062,-4.84196279093154,14.870002746582031,0.7332268833635934,VGT,MDYG,-4.675845515129833,SP400,Technology
TBBK,26.700000762939453,33.36000061035156,33.36000061035156,-4.8439023698106745,8.200000762939453,0.9228057220915573,VFH,SLY,-5.109939700201536,SP600,Financial Services
NCR,48.939998626708984,48.939998626708984,48.939998626708984,-4.844109317253715,11.290000915527344,1.6456903379015666,VGT,MDYG,-4.675845515129833,SP400,Technology
TXN,197.5800018310547,202.25999450683594,202.25999450683594,-4.845127203525641,29.25,1.297936367831446,VGT,SPY,-4.675845515129833,SP500,Technology
WOLF,129.89999389648438,142.3300018310547,142.3300018310547,-4.852556940862809,46.730003356933594,1.0284989269972742,VGT,MDYG,-4.675845515129833,SP400,Technology
SIG,79.19000244140625,111.91999816894531,111.91999816894531,-4.857037366614836,26.929996490478516,1.2109274185116785,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
UBA,19.81999969482422,21.65999984741211,21.65999984741211,-4.868166050918226,3.1100006103515625,0.7227149695272421,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
PLXS,99.12000274658203,99.12000274658203,99.12000274658203,-4.8794315410772775,12.69000244140625,0.8029754120774016,VGT,SLY,-4.675845515129833,SP600,Technology
ODFL,276.0899963378906,373.5799865722656,373.5799865722656,-4.881988394329812,63.1300048828125,1.262752438001152,VIS,SPY,-4.796058856279677,SP500,Industrials
REX,113.43000030517578,113.43000030517578,113.43000030517578,-4.884031260213623,15.779998779296875,1.9299625402048461,VAW,SLY,-3.0005761103878554,SP600,Basic Materials
PGTI,23.809999465942383,23.809999465942383,23.809999465942383,-4.884453546646492,4.760000228881836,0.9279663091043558,VIS,SLY,-4.796058856279677,SP600,Industrials
LW,81.41999816894531,81.41999816894531,81.41999816894531,-4.890787220976936,8.789997100830078,0.9190026645237698,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
TPR,47.04999923706055,47.04999923706055,47.04999923706055,-4.895946101216901,9.130001068115234,0.9606668623531405,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
UMBF,99.9800033569336,112.23999786376953,112.23999786376953,-4.900361749020986,13.849998474121094,1.245248752678559,VFH,MDYG,-5.109939700201536,SP400,Financial Services
MMS,92.69000244140625,92.69000244140625,92.69000244140625,-4.902512830992055,19.900001525878906,1.1114119932680822,VIS,MDYG,-4.796058856279677,SP400,Industrials
NGVT,88.58000183105469,88.58000183105469,88.58000183105469,-4.902577042619352,15.90999984741211,0.8984474052401421,VAW,MDYG,-3.0005761103878554,SP400,Basic Materials
KNX,50.959999084472656,62.290000915527344,62.290000915527344,-4.913624964266223,8.220001220703125,1.128432258744659,VIS,MDYG,-4.796058856279677,SP400,Industrials
AGYS,59.599998474121094,59.599998474121094,59.599998474121094,-4.914309734096209,12.019998550415039,0.7005367658851929,VGT,SLY,-4.675845515129833,SP600,Technology
SBNY,264.0,374.760009765625,374.760009765625,-4.916388380887549,99.03001403808594,1.5433687247937202,VFH,SPY,-5.109939700201536,SP500,Financial Services
TG,14.329999923706055,14.329999923706055,14.329999923706055,-4.918604264328957,2.5799999237060547,0.9306662766035252,VIS,SLY,-4.796058856279677,SP600,Industrials
PSMT,92.11000061035156,92.11000061035156,92.11000061035156,-4.923997281824383,11.709999084472656,1.0370644295645675,VDC,SLY,-2.069744979067942,SP600,Consumer Defensive
HWC,50.689998626708984,59.81999969482422,59.81999969482422,-4.92838134421011,7.540000915527344,0.9449070833197026,VFH,MDYG,-5.109939700201536,SP400,Financial Services
LITE,108.9000015258789,108.9000015258789,108.9000015258789,-4.931485213743366,18.389999389648438,0.7202700735528496,VGT,MDYG,-4.675845515129833,SP400,Technology
RWT,12.710000038146973,14.170000076293945,14.170000076293945,-4.932817207342998,3.869999408721924,1.8219196140493283,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
MTG,15.680000305175781,16.850000381469727,16.850000381469727,-4.934484210110922,2.8999996185302734,0.7947897230018132,VFH,MDYG,-5.109939700201536,SP400,Financial Services
BHE,29.15999984741211,29.15999984741211,29.15999984741211,-4.938829912703296,3.760000228881836,0.815107649366314,VGT,SLY,-4.675845515129833,SP600,Technology
CCMP,197.0,197.0,197.0,-4.944649364476239,13.729995727539062,1.2228029149323436,VGT,MDYG,-4.675845515129833,SP400,Technology
SBSI,43.689998626708984,45.36000061035156,45.36000061035156,-4.947600362812849,4.579998016357422,0.9247174357727983,VFH,SLY,-5.109939700201536,SP600,Financial Services
CLX,191.75,191.75,191.75,-4.9486158613775615,40.089996337890625,0.8915288589550867,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
CDW,184.5800018310547,208.7100067138672,208.7100067138672,-4.949899384469697,24.75,1.006140012781413,VGT,SPY,-4.675845515129833,SP500,Technology
YUM,122.7300033569336,139.85000610351562,139.85000610351562,-4.950293491870066,13.680000305175781,0.8788944621009772,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
CTXS,119.22000122070312,119.22000122070312,119.22000122070312,-4.950344809096059,13.089996337890625,0.9146312969494714,,,,,
TXRH,102.19999694824219,102.19999694824219,102.19999694824219,-4.960255170361553,18.8699951171875,1.303810564389608,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
VRE,17.950000762939453,19.899999618530273,19.899999618530273,-4.975608330692315,3.280000686645508,0.9810213180219425,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
MCHP,83.33499908447266,90.0,90.0,-4.981600991999608,17.119998931884766,1.2265958547550866,VGT,SPY,-4.675845515129833,SP500,Technology
ICUI,227.07000732421875,282.0,282.0,-4.992497284726875,61.30999755859375,1.2453220661496525,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
SEIC,64.77999877929688,65.22000122070312,65.22000122070312,-4.995930643928238,7.369998931884766,1.3954814002053493,VFH,MDYG,-5.109939700201536,SP400,Financial Services
CBRL,153.50999450683594,153.50999450683594,153.50999450683594,-4.999761932456216,42.11000061035156,1.5415686789480731,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
HSII,46.36000061035156,50.029998779296875,50.029998779296875,-5.005660687667658,10.599998474121094,0.9890357050287978,VIS,SLY,-4.796058856279677,SP600,Industrials
CMI,247.47999572753906,247.47999572753906,247.47999572753906,-5.007159168606911,30.729995727539062,0.8358237854065628,VIS,SPY,-4.796058856279677,SP500,Industrials
EMR,99.08999633789062,105.98999786376953,105.98999786376953,-5.022111644951185,14.019996643066406,1.0546995163333202,VIS,SPY,-4.796058856279677,SP500,Industrials
EWBC,82.52999877929688,93.51000213623047,93.51000213623047,-5.025973131653116,15.400001525878906,1.0004151602806561,VFH,MDYG,-5.109939700201536,SP400,Financial Services
FISV,119.86000061035156,119.86000061035156,119.86000061035156,-5.035654334503899,18.230003356933594,0.7091477159233073,VGT,SPY,-4.675845515129833,SP500,Technology
TNDM,123.73999786376953,155.86000061035156,155.86000061035156,-5.037802851154956,52.244998931884766,1.6933939045009463,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
URI,354.6000061035156,414.989990234375,414.989990234375,-5.046129823179147,90.83000183105469,1.01839440738993,VIS,SPY,-4.796058856279677,SP500,Industrials
AOSL,43.0,69.98999786376953,69.98999786376953,-5.048446535656697,16.100000381469727,1.4299206379971108,VGT,SLY,-4.675845515129833,SP600,Technology
WAT,349.07000732421875,428.2200012207031,428.2200012207031,-5.050143725456305,55.44000244140625,1.0776146111938443,VHT,SPY,-3.4557028891925015,SP500,Healthcare
AYI,194.58999633789062,224.58999633789062,224.58999633789062,-5.05909139972092,35.19999694824219,0.5780719134141957,VIS,MDYG,-4.796058856279677,SP400,Industrials
MIDD,186.1999969482422,201.33999633789062,201.33999633789062,-5.067150126666421,41.25000762939453,0.8374810377459148,VIS,MDYG,-4.796058856279677,SP400,Industrials
TPH,26.350000381469727,28.290000915527344,28.290000915527344,-5.073509374644935,7.210000038146973,1.0368141533620125,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
CGNX,92.16999816894531,92.16999816894531,92.16999816894531,-5.099481636021493,28.950000762939453,1.881691049141356,VGT,MDYG,-4.675845515129833,SP400,Technology
COLM,107.5,107.5,107.5,-5.100288848049086,20.839996337890625,1.0771579967275904,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
TJX,74.6500015258789,77.3499984741211,77.3499984741211,-5.1013457502039925,11.14999771118164,0.9510586951919696,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
ARI,16.709999084472656,16.709999084472656,16.709999084472656,-5.101561343607849,3.8400001525878906,1.129059952985226,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
RRX,159.63999938964844,176.91000366210938,176.91000366210938,-5.104759917892147,35.50999450683594,1.0751693989107607,VIS,MDYG,-4.796058856279677,SP400,Industrials
FWRD,100.93000030517578,125.70999908447266,125.70999908447266,-5.1146447100851535,18.230003356933594,0.9726422701392451,VIS,SLY,-4.796058856279677,SP600,Industrials
PZZA,110.33000183105469,140.67999267578125,140.67999267578125,-5.116572205593942,28.480003356933594,0.9919837141296461,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
SXT,89.97000122070312,106.31999969482422,106.31999969482422,-5.118772495990427,15.660003662109375,0.8186893062785081,VAW,MDYG,-3.0005761103878554,SP400,Basic Materials
AMZN,177.6999969482422,188.6540069580078,188.6540069580078,-5.124906740455764,44.67749786376953,1.201447060934471,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
BLKB,80.0,86.95999908447266,86.95999908447266,-5.1504735263868335,16.880001068115234,1.6395388653367,VGT,MDYG,-4.675845515129833,SP400,Technology
MCO,362.489990234375,407.94000244140625,407.94000244140625,-5.152561207418597,77.28001403808594,1.4259405619459642,VFH,SPY,-5.109939700201536,SP500,Financial Services
ALG,160.7100067138672,160.7100067138672,160.7100067138672,-5.157397879720406,25.349998474121094,1.0229712502766863,VIS,SLY,-4.796058856279677,SP600,Industrials
AORT,29.670000076293945,29.670000076293945,29.670000076293945,-5.16779389072906,7.390000343322754,0.8262585788836339,VHT,SLY,-3.4557028891925015,SP600,Healthcare
REZI,32.79999923706055,33.25,33.25,-5.169469539911951,7.729999542236328,0.6084003239230126,VIS,SLY,-4.796058856279677,SP600,Industrials
WERN,48.790000915527344,48.790000915527344,48.790000915527344,-5.16972727235609,6.539997100830078,0.9704809346807949,VIS,MDYG,-4.796058856279677,SP400,Industrials
PMT,21.110000610351562,21.530000686645508,21.530000686645508,-5.183468286579899,4.960000038146973,1.6620302075889866,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
CMG,1579.52001953125,1958.550048828125,1958.550048828125,-5.184009900990099,330.419921875,0.850491413166788,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
JBHT,183.8000030517578,218.17999267578125,218.17999267578125,-5.1843708703882285,27.770004272460938,1.050883701379684,VIS,SPY,-4.796058856279677,SP500,Industrials
VECO,25.700000762939453,32.400001525878906,32.400001525878906,-5.186885134156953,6.100000381469727,0.9387164187565672,VGT,SLY,-4.675845515129833,SP600,Technology
DHR,270.6199951171875,333.9599914550781,333.9599914550781,-5.188817615717935,39.87998962402344,1.0703458802759533,VHT,SPY,-3.4557028891925015,SP500,Healthcare
NXPI,216.42999267578125,239.91000366210938,239.91000366210938,-5.191561142969597,42.17999267578125,1.202104401989208,VGT,SPY,-4.675845515129833,SP500,Technology
MSEX,88.61000061035156,121.43000030517578,121.43000030517578,-5.194133824478315,17.050003051757812,1.100397830447239,VPU,SLY,-2.1994881217580775,SP600,Utilities
AMBC,17.860000610351562,17.860000610351562,17.860000610351562,-5.196682433930374,4.220000267028809,1.2885356319843713,VFH,SLY,-5.109939700201536,SP600,Financial Services
SSD,119.7699966430664,141.25999450683594,141.25999450683594,-5.202892242539347,24.889999389648438,0.8209260187994015,VIS,MDYG,-4.796058856279677,SP400,Industrials
SNV,50.5099983215332,54.400001525878906,54.400001525878906,-5.214999771118164,10.0,1.0590554118013322,VFH,MDYG,-5.109939700201536,SP400,Financial Services
WHR,245.44000244140625,245.44000244140625,245.44000244140625,-5.217537035718306,53.1400146484375,1.3970069176268194,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
CRI,111.16999816894531,111.16999816894531,111.16999816894531,-5.2257216888452485,23.170005798339844,1.4588409210282731,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
OSIS,101.80000305175781,101.80000305175781,101.80000305175781,-5.243968075183951,11.19000244140625,1.128538036858789,VGT,SLY,-4.675845515129833,SP600,Technology
DRI,149.72999572753906,164.27999877929688,164.27999877929688,-5.2462712977526405,26.150001525878906,0.7401994328798975,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
HNI,45.459999084472656,45.459999084472656,45.459999084472656,-5.246554504030844,6.529998779296875,0.888814686685422,VIS,SLY,-4.796058856279677,SP600,Industrials
ENSG,94.25,94.25,94.25,-5.246606041950156,13.260002136230469,0.9274730566257178,VHT,SLY,-3.4557028891925015,SP600,Healthcare
NVR,5308.47998046875,5982.4501953125,5982.4501953125,-5.250700713427832,1116.590087890625,1.0891101799914866,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
BBWI,58.19725036621094,82.0,82.0,-5.2552005831365145,24.94999885559082,1.127185457834969,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
TRMK,35.29999923706055,35.29999923706055,35.29999923706055,-5.256557831027833,3.4300003051757812,1.2003116721209288,VFH,SLY,-5.109939700201536,SP600,Financial Services
OLLI,95.43000030517578,95.43000030517578,95.43000030517578,-5.258526923409815,20.229999542236328,1.6118108226240966,VDC,MDYG,-2.069744979067942,SP400,Consumer Defensive
EGBN,58.84000015258789,63.84000015258789,63.84000015258789,-5.263466013909796,8.540000915527344,2.2829944450694595,VFH,SLY,-5.109939700201536,SP600,Financial Services
EGRX,53.43000030517578,58.25,58.25,-5.265330997726937,7.990001678466797,1.1353026468267458,VHT,SLY,-3.4557028891925015,SP600,Healthcare
CIEN,61.09000015258789,78.27999877929688,78.27999877929688,-5.274497691532809,15.919998168945312,1.2809216739260267,VGT,MDYG,-4.675845515129833,SP400,Technology
GBX,50.08000183105469,53.459999084472656,53.459999084472656,-5.2801860748834235,8.53000259399414,0.688072396381625,VIS,SLY,-4.796058856279677,SP600,Industrials
PKE,15.819999694824219,16.200000762939453,16.200000762939453,-5.286462040516276,1.919999122619629,0.8206350698356091,VIS,SLY,-4.796058856279677,SP600,Industrials
MTD,1385.6700439453125,1714.75,1714.75,-5.292383538438755,287.6700439453125,1.1140711992475956,VHT,SPY,-3.4557028891925015,SP500,Healthcare
FNB,13.829999923706055,14.109999656677246,14.109999656677246,-5.29545368340401,1.760000228881836,1.0462993880444131,VFH,MDYG,-5.109939700201536,SP400,Financial Services
FOX,40.90999984741211,40.90999984741211,40.90999984741211,-5.296719549190502,6.100002288818359,1.0795612660929408,VOX,SPY,-9.214648609430018,SP500,Communication Services
NWS,25.690000534057617,25.690000534057617,25.690000534057617,-5.30729173392885,5.760000228881836,1.3888798206754245,VOX,SPY,-9.214648609430018,SP500,Communication Services
NUVA,70.76000213623047,70.76000213623047,70.76000213623047,-5.312401507314247,12.740001678466797,0.7452531477315143,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
WFC,48.130001068115234,60.29999923706055,60.29999923706055,-5.319629695988608,9.729999542236328,0.7761613088360018,VFH,SPY,-5.109939700201536,SP500,Financial Services
VLY,14.739999771118164,15.100000381469727,15.100000381469727,-5.334676937121727,2.4800004959106445,1.4671241871608867,VFH,MDYG,-5.109939700201536,SP400,Financial Services
OMI,49.11000061035156,49.11000061035156,49.11000061035156,-5.343571391962043,10.419998168945312,0.4725745906988293,VHT,SLY,-3.4557028891925015,SP600,Healthcare
SPGI,404.8900146484375,484.2099914550781,484.2099914550781,-5.343979557607687,77.33001708984375,2.096368721248459,VFH,SPY,-5.109939700201536,SP500,Financial Services
LSTR,182.6300048828125,188.6300048828125,188.6300048828125,-5.349958335704862,23.860000610351562,0.9359798166130973,VIS,MDYG,-4.796058856279677,SP400,Industrials
AJRD,48.47999954223633,48.47999954223633,48.47999954223633,-5.3553297002267515,5.909999847412109,0.9098160666204246,VIS,SLY,-4.796058856279677,SP600,Industrials
GLW,43.470001220703125,43.470001220703125,43.470001220703125,-5.362203872967624,6.350002288818359,1.1385647588530046,VGT,SPY,-4.675845515129833,SP500,Technology
TDS,23.850000381469727,23.850000381469727,23.850000381469727,-5.374999555579444,4.560000419616699,0.9770391423886852,VOX,SLY,-9.214648609430018,SP600,Communication Services
VSTO,45.0,52.689998626708984,52.689998626708984,-5.378166863157685,10.736000061035156,0.9755556099604992,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
PDFS,23.5,33.779998779296875,33.779998779296875,-5.378194809541294,5.869998931884766,0.7470255617656393,VGT,SLY,-4.675845515129833,SP600,Technology
ORI,26.690000534057617,27.190000534057617,27.190000534057617,-5.378207189484147,3.1199989318847656,1.0089706421652695,VFH,MDYG,-5.109939700201536,SP400,Financial Services
EXPD,126.56999969482422,137.8000030517578,137.8000030517578,-5.379278165626165,21.330001831054688,1.0979803847711833,VIS,SPY,-4.796058856279677,SP500,Industrials
SCHL,40.470001220703125,43.709999084472656,43.709999084472656,-5.383244194692733,3.94000244140625,0.7131174685373073,VOX,SLY,-9.214648609430018,SP600,Communication Services
RYAM,8.319999694824219,8.319999694824219,8.319999694824219,-5.386363092743971,3.080000162124634,1.8520586427321586,VAW,SLY,-3.0005761103878554,SP600,Basic Materials
BCPC,134.5800018310547,174.2899932861328,174.2899932861328,-5.392872493910234,24.68999481201172,1.015210302133917,VAW,SLY,-3.0005761103878554,SP600,Basic Materials
MPW,22.81999969482422,24.1299991607666,24.1299991607666,-5.398405578272337,5.020000457763672,2.0600961323703615,VNQ,MDYG,-3.1219821557705014,SP400,Real Estate
CBRE,90.20999908447266,111.0,111.0,-5.411797353920617,18.30999755859375,1.462869408487475,VNQ,SPY,-3.1219821557705014,SP500,Real Estate
SYF,50.959999084472656,52.4900016784668,52.4900016784668,-5.414751112153775,12.60999870300293,1.1745656039633996,VFH,SPY,-5.109939700201536,SP500,Financial Services
COF,168.0,177.9499969482422,177.9499969482422,-5.417749350389766,37.74999237060547,0.9993195925098496,VFH,SPY,-5.109939700201536,SP500,Financial Services
ITW,242.07000732421875,249.80999755859375,249.80999755859375,-5.419064252843731,36.50999450683594,1.0189683621485328,VIS,SPY,-4.796058856279677,SP500,Industrials
SBRA,18.950000762939453,19.020000457763672,19.020000457763672,-5.419579929894949,2.8600006103515625,1.3892516837446394,VNQ,MDYG,-3.1219821557705014,SP400,Real Estate
JWN,38.47999954223633,38.47999954223633,38.47999954223633,-5.425531640623042,7.989999771118164,1.09715630132833,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
BANC,21.399999618530273,22.09000015258789,22.09000015258789,-5.429152017272707,2.469999313354492,1.1162661680720136,VFH,SLY,-5.109939700201536,SP600,Financial Services
SCL,129.35000610351562,129.35000610351562,129.35000610351562,-5.4314379493006815,17.94000244140625,0.8714686603137657,VAW,SLY,-3.0005761103878554,SP600,Basic Materials
IR,52.119998931884766,62.63999938964844,62.63999938964844,-5.434713865694649,9.53499984741211,1.3547911107335344,VIS,SPY,-4.796058856279677,SP500,Industrials
TILE,17.110000610351562,18.030000686645508,18.030000686645508,-5.437085925411312,3.020000457763672,0.6854537903246283,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
NDSN,224.8800048828125,272.2799987792969,272.2799987792969,-5.442616503248408,32.24000549316406,0.9974082567405839,VIS,SPY,-4.796058856279677,SP500,Industrials
EME,129.4499969482422,135.97999572753906,135.97999572753906,-5.4552188568524445,18.87000274658203,1.2304724521828179,VIS,MDYG,-4.796058856279677,SP400,Industrials
DXCM,114.05750274658203,164.8625030517578,164.8625030517578,-5.46090673233304,42.5574951171875,1.4236332003151746,VHT,SPY,-3.4557028891925015,SP500,Healthcare
BWA,50.09000015258789,50.09000015258789,50.09000015258789,-5.46096623874617,8.069999694824219,0.8518506251277193,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
ABT,128.5399932861328,142.60000610351562,142.60000610351562,-5.462499248463237,18.400001525878906,0.937599758547205,VHT,SPY,-3.4557028891925015,SP500,Healthcare
SPSC,118.05999755859375,174.4199981689453,174.4199981689453,-5.465313359033166,29.54999542236328,0.7397025335431279,VGT,SLY,-4.675845515129833,SP600,Technology
BAX,88.31999969482422,89.69999694824219,89.69999694824219,-5.470715375627646,13.830001831054688,1.0844258041303245,VHT,SPY,-3.4557028891925015,SP500,Healthcare
LANC,198.4600067138672,201.30999755859375,201.30999755859375,-5.478007042774482,41.150001525878906,1.3694682808568852,VDC,MDYG,-2.069744979067942,SP400,Consumer Defensive
KALU,137.6300048828125,137.6300048828125,137.6300048828125,-5.479711133319238,33.27000427246094,1.1857615711009486,VAW,SLY,-3.0005761103878554,SP600,Basic Materials
EPRT,29.290000915527344,32.91999816894531,32.91999816894531,-5.486004041831598,5.895000457763672,1.1455367400686476,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
GNTX,37.75,37.900001525878906,37.900001525878906,-5.486842520396442,5.319999694824219,0.8115882781031678,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
NBTB,42.33000183105469,42.33000183105469,42.33000183105469,-5.486848693151232,3.039997100830078,1.1227166703083087,VFH,SLY,-5.109939700201536,SP600,Financial Services
OHI,37.959999084472656,37.959999084472656,37.959999084472656,-5.5096649603328505,5.690000534057617,1.0398301793987286,VNQ,MDYG,-3.1219821557705014,SP400,Real Estate
CRMT,165.5,165.5,165.5,-5.5268431023747935,38.93000030517578,2.474781253730902,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
ETRN,9.789999961853027,11.520000457763672,11.520000457763672,-5.528634491711541,2.2699999809265137,0.7312844615803727,VDE,MDYG,0.398770805657576,SP400,Energy
QCOM,167.94000244140625,193.5800018310547,193.5800018310547,-5.5398912369749675,32.839996337890625,1.0264053335156402,VGT,SPY,-4.675845515129833,SP500,Technology
WAFD,34.0,38.060001373291016,38.060001373291016,-5.542273626097421,3.4300003051757812,0.9573082223724408,VFH,MDYG,-5.109939700201536,SP400,Financial Services
CHDN,258.32000732421875,262.20001220703125,262.20001220703125,-5.545109757734689,44.66999816894531,0.7372986410382175,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
FAF,66.91999816894531,81.54000091552734,81.54000091552734,-5.556172879350792,14.419998168945312,0.9382319703027726,VFH,MDYG,-5.109939700201536,SP400,Financial Services
OZK,45.83000183105469,51.38999938964844,51.38999938964844,-5.559034485303374,7.029998779296875,1.1780459673828816,VFH,MDYG,-5.109939700201536,SP400,Financial Services
NCLH,31.559999465942383,31.559999465942383,31.559999465942383,-5.57024072170414,10.819998741149902,0.9715755069155877,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
JCI,68.33000183105469,81.7699966430664,81.7699966430664,-5.579962180611083,16.06999969482422,0.9835250016080341,VIS,SPY,-4.796058856279677,SP500,Industrials
FIVE,205.27999877929688,237.86000061035156,237.86000061035156,-5.580183448345731,58.74000549316406,1.739123165878877,VCR,MDYG,-4.922557664121128,SP400,Consumer Cyclical
CCL,28.540000915527344,28.540000915527344,28.540000915527344,-5.590373996803411,10.179999351501465,1.2493405580916979,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
TMP,86.41999816894531,86.41999816894531,86.41999816894531,-5.593035545826731,8.330001831054688,1.1914651816372177,VFH,SLY,-5.109939700201536,SP600,Financial Services
ABMD,379.29998779296875,379.29998779296875,379.29998779296875,-5.596167337908776,78.82000732421875,1.023793375979967,VHT,SPY,-3.4557028891925015,SP500,Healthcare
NLOK,28.920000076293945,30.920000076293945,30.920000076293945,-5.598172255312923,4.380001068115234,1.549419623924706,VGT,SPY,-4.675845515129833,SP500,Technology
BA,252.3000030517578,252.3000030517578,252.3000030517578,-5.604689049431693,61.849998474121094,0.6360665586735935,VIS,SPY,-4.796058856279677,SP500,Industrials
HTH,38.470001220703125,38.470001220703125,38.470001220703125,-5.604879215201973,6.149999618530273,3.7914948732148757,VFH,SLY,-5.109939700201536,SP600,Financial Services
IART,76.69999694824219,76.69999694824219,76.69999694824219,-5.607651863330639,11.239997863769531,0.9687164982236479,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
EXP,153.7100067138672,169.14999389648438,169.14999389648438,-5.608591535300449,29.330001831054688,0.9240834772547865,VAW,MDYG,-3.0005761103878554,SP400,Basic Materials
NAVI,20.149999618530273,23.799999237060547,23.799999237060547,-5.616325578924034,4.90000057220459,0.7150066787299709,VFH,MDYG,-5.109939700201536,SP400,Financial Services
BRC,58.0099983215332,58.0099983215332,58.0099983215332,-5.6358616269868,7.25,0.9706627536240768,VIS,SLY,-4.796058856279677,SP600,Industrials
FOXA,44.79999923706055,44.95000076293945,44.95000076293945,-5.647596478956024,6.555000305175781,0.7071732689867319,VOX,SPY,-9.214648609430018,SP500,Communication Services
INTC,57.83000183105469,57.83000183105469,57.83000183105469,-5.651358543222085,10.670001983642578,1.1607210182542103,VGT,SPY,-4.675845515129833,SP500,Technology
