,SYMBOL,exp_return,discounted_return,qtr_return,sell_date,stop_loss_price,days_delta,disc_rtn,qtr_rtn,outer_cv_avg_abs_err_n11,outer_cv_std_n11,mean_revert_flag,yhat_upper,yhat_lower,200tdSDev,50tdMA-TP,50tdBOLU,200td_lower,200td_upper,50tdBOLD,200tdSMA,20td_tot_daily_vol,20td_trend_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_tot_daily_vol,50td_trend_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,Adj Close,Date,Index Symbol,MIN_Lookback_1_Months,MIN_Lookback_2_Months,MIN_Lookback_One_Year,Market Index,Sector,Sector Symbol,adf_50td,beta,buy_volume_pct,currentRatio,daily_buy_vol,daily_sell_vol,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,hurst_50td,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,net_daily_vol,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,risk_per_share,risk_trend_factor,sector_20td_tvf_vel,sector_50td_tvf_vel,sector_risk_trend_factor,sell_volume_pct,sharesOutstanding,shortName,shortRatio,tau_50td,tau_50td_p,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEPS,trailingPE,volume_factor,outer_cv_avg_abs_err_n11_ratio,outer_cv_std_n11_ratio
KDP,KDP,-0.009110862732045418,0,1,2022-07-29,36.47776506715316,0,0,1,6.676018429068157,5.823763676969126,False,41.07214941492445,35.115915966770814,1.3526329758755242,35.68413335164388,37.33302611418999,33.81038865029973,39.22092055380183,34.03524058909777,36.51565460205078,133669600.0,36737895.71174686,0.2748410686629335,0.1279395285984872,2.148210734193555,133669600.0,36737895.71174686,0.2748410686629335,0.0639697642992436,4.29642146838711,38.5,2022-07-28,SPY,39.349998474121094,39.349998474121094,37.11000061035156,SP500,Consumer Defensive,VDC,0.8219869918756972,,0.9741929450215715,0.558,8822096.471526347,-233703.52847365272,45.508,0.75,0.0195,-0.516,-0.513,3673999872,0.2768,1656547200,error,21.054348,2374874880,0.53183,7003000000,0.53589,,Beverages—Non-Alcoholic,1656547200,0.188,,,54954631168,8588392.943052694,3073999872,0.22308001,0.4464,3.25,2.1605043,4.140332,0.16394,0.278,0.03637,0.08764,0.132,9.361,5.19000244140625,-0.05972975197864359,0.9721424690703677,1.9442849381407354,-2.5845993360574546,-0.02580705497842849,1418550016,Keurig Dr Pepper Inc.,1.1,0.5781952299090298,3.170326869936685e-09,,552000000,0.39,11555000320,13272999936,0.375,0.0097402595,error,23.059526,1.0743015482036213,0.17340307607969238,0.1512665890121851
AMN,AMN,-0.014036694962865155,-0.00020192448277411845,0.9815925961497687,2022-10-07,94.66639511236127,70,-0.00020192448277411845,0.9815925961497687,341.54906829111974,424.15063340331835,False,133.64605303509532,98.05330755060561,8.9224375111702,104.85533325195313,124.84102857294062,87.36567501885833,123.05542506353913,84.86963793096564,105.21055004119873,14507300.0,2284373.9539591046,0.15746375645082852,0.07051356007356396,2.2330989427643835,14507300.0,2284373.9539591046,0.15746375645082852,0.03525678003678198,4.466197885528767,115.55000305175781,2022-07-28,SLY,129.1199951171875,129.1199951171875,100.9800033569336,SP600,Healthcare,VHT,0.7052917202798155,0.268624,0.5578367822178192,1.289,239814.03267544045,-190085.96732455955,79.896,,,1.102,1.075,693011008,0.14901,,error,14.072592,362976384,0.32616,1309601000,1.0183101,,Medical Care Facilities,,,,,5028080640,49728.065350880905,466440000,0.12504,0,0.55,4.694389,1.0811152,0.08665,1.206,0.123380005,0.40812,0.752,97.885,31.45000457763672,-0.3996814819217338,1.3643423211150998,2.7286846422301996,-5.692914724977609,-0.4421632177821808,44717900,AMN Healthcare Services Inc AMN,5.63,0.7872601717970407,7.383472748891369e-16,,113482000,2.538,863619008,4650827776,0,0,error,13.546988,1.5752527403108603,2.955855121337653,3.670710707063594
CSL,CSL,-0.014518246111497712,-0.00017408802508234178,0.9841101052850364,2022-10-21,253.9052604153166,84,-0.00017408802508234178,0.9841101052850364,414.0350031193848,285.0690785754518,False,319.8517966597108,248.60833540194142,13.795522723792686,251.93466512044273,274.598453080546,212.49418671489022,267.676277610061,229.27087716033947,240.0852321624756,7279800.0,3409240.4039691654,0.46831511909244283,0.21647712827731688,2.163346875576205,7279800.0,3409240.4039691654,0.46831511909244283,0.10823856413865844,4.32669375115241,287.6000061035156,2022-07-28,MDYG,275.1300048828125,275.1300048828125,203.13999938964844,SP400,Industrials,VIS,0.9175616256805073,0.979991,0.7779358094181582,,694152.1227438225,-198147.87725617742,109.341,2.16,0.0073,2.065,2.036,1299000064,0.21525,1652659200,error,14.40876,,0.31396,1324400000,0.93323,,Building Products & Equipment,1652659200,0.54,1174348800,2:1,15307926528,496004.2454876451,485800000,0.17557,0.1558,1,5.6869035,2.5366087,0.12681,,,,0.568,115.72,61.18998718261719,1.7878743597179854,1.3250409842962474,2.650081968592495,-3.805182142536943,-0.2220641905818418,51698500,Carlisle Companies Incorporated,2.35,0.2457142857142857,0.01180829166374101,,291700000,5.659,2928800000,6034800128,2.16,0.007510431,error,21.363638,1.1179679703953773,1.439620981685103,0.9911998349292354
AMCR,AMCR,-0.017023679843326717,-0.0004087318865355627,0.9630874893339044,2022-09-09,11.859819200147673,42,-0.0004087318865355627,0.9630874893339044,1.5886562040676546,1.7005059687558337,False,14.121791282303674,11.503408780975933,0.600785121646783,12.65028196334839,13.553161140483724,10.67952261978932,13.082663106376451,11.747402786213055,11.881092863082886,167826100.0,62593270.41324727,0.3729650537863138,0.16413616297357853,2.2722905606508608,167826100.0,62593270.41324727,0.3729650537863138,0.08206808148678926,4.5445811213017215,13.039999961853027,2022-07-28,SPY,13.609999656677246,13.369999885559082,12.760000228881836,SP500,Consumer Cyclical,VCR,0.12254330213672165,0.831908,0.9714279486215334,1.395,9881462.236173099,-290637.7638269001,169.587,0.48,0.0372,0.033,0.007,2153999872,0.15288,1653350400,error,15.416667,812750016,0.19668,2732000000,0.44223,,Packaging & Containers,1653350400,0.12,,,19460872192,9590824.4723462,1432999936,0.10909,0.7661,2.74,4.2994685,1.3812813,0.0675,0.716,0.055560004,0.20728001,0.156,9.258,2.0199995040893555,-0.30693071176697484,1.311692779195469,2.623385558390938,-6.761631625124304,-0.028572051378466603,1502770048,Amcor plc,4.62,-0.1276076287899478,0.1918430909938974,,1076999936,0.718,7761999872,14088999936,0.477,0.036579754,error,20.887096,1.181987606155678,0.1218294638585184,0.13040689982595569
CNC,CNC,-0.02276096000106888,-0.00027405755267095877,0.9750985361000742,2022-10-21,84.1274290485011,84,-0.00027405755267095877,0.9750985361000742,112.97705463015315,109.95825058731997,False,101.92543925148324,80.9860396447522,6.102123036269963,84.52886698404947,93.06710101690021,68.63955389999425,93.04804604507412,75.99063295119873,80.84379997253419,56924700.0,12770893.756370638,0.22434714203800174,0.09409043377404194,2.3843778058965177,56924700.0,12770893.756370638,0.22434714203800174,0.04704521688702097,4.768755611793035,92.3499984741211,2022-07-28,SPY,89.91999816894531,89.91999816894531,75.58999633789062,SP500,Healthcare,VHT,0.8243585459451092,0.47765,0.5106378373698678,1.114,1332866.8831028289,-1277333.1168971714,83.68,,,,,5845000192,0.04488,,error,14.733756,3940124928,0.18634,19574000000,0.97031,,Healthcare Plans,,,1549497600,2:1,53929197568,55533.766205657506,6982000128,0.033010002,0,1.33,2.0551307,0.41407233,0.01428,1.01,0.03521,0.07041,0.158,223.251,19.720001220703125,1.0963489557943933,1.3643423211150998,2.7286846422301996,-5.692914724977609,-0.48936216263013227,580070976,Centene Corporation,2.29,0.5118367346938776,1.5648095016362724e-07,,15228999680,26.254,22228000768,130241003520,0,0,error,29.60828,0.8129487885687564,1.2233574065711794,1.190668677900771
AMGN,AMGN,-0.024415307514779876,-0.0007059879052703222,0.9370919911094729,2022-09-02,228.5588795729248,35,-0.0007059879052703222,0.9370919911094729,670.1050250434811,505.95909590706924,False,266.6036123887037,223.44935204854784,16.91047622928634,245.56866668701173,255.73937386031903,194.71787658195467,262.3597814991,235.39795951370442,228.53882904052733,51380300.0,9283162.256812625,0.18067551681894858,0.07551716901128899,2.3925091364579565,51380300.0,9283162.256812625,0.18067551681894858,0.037758584505644496,4.785018272915913,249.75,2022-07-28,SPY,258.45001220703125,258.45001220703125,258.45001220703125,SP500,Healthcare,VHT,0.14377605393915238,0.581524,0.6711186286971961,1.437,1486125.091387071,-728274.9086129289,4023.362,7.76,0.0308,-0.053,-0.103,12892000256,0.48988998,1652659200,error,13.093651,7442625024,0.75205004,19525000000,0.81304,,Drug Manufacturers—General,1652659200,1.94,943228800,2:1,132198473728,757850.182774142,9320999936,0.36661997,0.71269995,2.02,144.29738,5.023502,0.21746999,0.902,0.09907,1.11668,0.057,46.763,28.479995727539062,-0.9164340076026071,1.3643423211150998,2.7286846422301996,-5.692914724977609,-0.32888137130280387,534200000,Amgen Inc.,4.89,0.09387755102040816,0.3360703787234418,,6544000000,12.25,36854001664,26315999232,7.22,0.028908908,error,24.429417,0.9254695404195997,2.6831032033773017,2.0258622458741513
LECO,LECO,-0.025378188998963744,0,1,2022-07-29,123.40015890883822,0,0,1,246.9418076564116,191.70697636046287,False,145.59367133940023,121.92467267607088,6.495499767496119,128.68426712036134,140.21532760695322,120.2395500865898,146.22154915657427,117.15320663376946,133.23054962158204,5577100.0,2132534.182052211,0.3823733090767981,0.2060527534531613,1.8557058940914224,5577100.0,2132534.182052211,0.3823733090767981,0.10302637672658065,3.711411788182845,136.5800018310547,2022-07-28,MDYG,148.5399932861328,148.5399932861328,139.60000610351562,SP400,error,error,0.6704590977884122,error,0.7425003051757812,error,283857.8666687012,-98442.13333129883,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,185415.73333740234,error,error,error,error,error,error,error,error,error,error,error,error,22.529998779296875,-1.1957385105308,error,error,error,-0.25749969482421875,error,error,error,-0.33319725113401716,0.0006425633323522943,error,error,error,error,error,error,error,error,error,1.0920442114800284,1.8080378118743263,1.4036240576244725
OC,OC,-0.02831631673987969,-0.0006836937041591051,0.9390173407481495,2022-09-09,76.3570378713342,42,-0.0006836937041591051,0.9390173407481495,309.3410286955521,308.10738580647745,False,100.74573639683577,76.49815484948293,5.488516774610251,84.89213322957357,100.24630173244009,78.3051245013166,100.25919159975761,69.53796472670706,89.2821580505371,19855500.0,7582632.078390969,0.381890764694466,0.1738507725588552,2.196658427647661,19855500.0,7582632.078390969,0.381890764694466,0.0869253862794276,4.393316855295322,90.01000213623047,2022-07-28,MDYG,101.12000274658203,101.12000274658203,101.12000274658203,SP400,Industrials,VIS,0.6803628138862412,,0.9833955040047296,1.869,1551208.0680170606,-26191.931982939426,69.283,1.4,0.0156,0.238,0.151,2122000000,0.22839001,1657843200,error,8.243555,744124992,0.27145,2232000000,1.05233,,Building Products & Equipment,1646265600,0.35,,,8925158400,1525016.1360341213,1424999936,0.17242001,0.1083,0.55,1.9937226,0.9606241,0.12205,1.098,0.09759,0.26009,0.162,92.632,24.79999542236328,-1.343951934805581,1.3250409842962474,2.650081968592495,-3.805182142536943,-0.016604495995270335,96238496,Owens Corning Inc,2.44,-0.2440816326530612,0.012381084532973631,,810000000,8.299,3177999872,9290999808,0.61,0.006777025,error,8.236234,1.0598140043042827,3.4367405994209768,3.4230349793810224
MGPI,MGPI,-0.02876300308753723,-0.0003473773336392094,0.9685411904912249,2022-10-21,91.33285249984385,84,-0.0003473773336392094,0.9685411904912249,112.81580086990976,68.84430317100073,False,120.33053048083734,85.7341490027602,10.378284602163188,97.62180033365885,106.20589749625512,64.85783089638164,106.37096930503438,89.03770317106259,85.61440010070801,2689900.0,341128.245323895,0.12681818852890256,0.060068183465162975,2.1112372842513505,2689900.0,341128.245323895,0.12681818852890256,0.030034091732581487,4.222474568502701,105.33999633789062,2022-07-28,SLY,104.0,104.0,76.68000030517578,SP600,Consumer Defensive,VDC,0.7367673757201111,1.058322,0.9385238340915842,4.68,89535.17377233713,-5864.8262276628675,36.101,0.48,0.0046,0.87,1.427,148663008,0.20832,1652918400,error,21.35464,-76925752,0.30436,177681000,0.81293,,Beverages—Wineries & Distilleries,1652918400,0.12,1089936000,2:1,2277058816,83670.34754467427,93503000,0.17833,0.0936,1.51,3.3487456,3.1908026,0.15878999,1.532,0.109110005,0.23542999,0.802,32.46,19.25,1.6280513614803165,0.9721424690703677,1.9442849381407354,-2.5845993360574546,-0.0614761659084158,21985700,"MGP Ingredients, Inc.",15.86,0.5232653061224489,8.236306231845578e-08,,27295000,1.241,245272000,713632000,0.48,0.004577095,error,20.189083,1.1654113084630806,1.0709683386359687,0.6535438158757325
WTRG,WTRG,-0.03349693665385452,-0.0024306704686873903,0.7993999464986575,2022-08-12,46.211937314259245,14,-0.0024306704686873903,0.7993999464986575,17.90554263997347,18.75685754963077,False,53.193244381867125,45.919959300640635,2.4203671905240403,46.07406656901042,50.00301325530102,42.5838570267278,52.26532578882396,42.14511988271982,47.42459140777588,18259800.0,6970643.161247852,0.38174805645449855,0.12083858145467566,3.1591570495031447,18259800.0,6970643.161247852,0.38174805645449855,0.06041929072733783,6.318314099006289,51.15999984741211,2022-07-28,MDYG,53.93000030517578,53.93000030517578,49.91999816894531,SP400,Utilities,VPU,0.9426191231545804,0.661132,0.9666659249204477,0.654,727319.4419101449,-25080.558089855134,116.599,1.07,0.021,0.056,0.085,914580992,0.4587,1652313600,error,27.193718,-396858112,0.49885,991997000,0.72169,,Utilities—Regulated Water,1652313600,0.268,1378166400,5:4,13611811840,702238.8838202897,699801984,0.30656,0.6171,4.23,2.5008426,6.826885,0.22434,0.509,0.026619999,0.088879995,0.198,7.688,10.229999542236328,-0.42033230004627603,1.0290792231597972,2.0581584463195943,-0.9313322031385586,-0.03333407507955228,262068000,"Essential Utilities, Inc.",2.82,0.3897060124131202,6.598521941370822e-05,,58298000,0.23,6127394816,1993853952,1.055,0.02062158,error,30.374268,0.873053870949163,0.34999106124663537,0.3666313058165416
HUM,HUM,-0.034574403096525735,0,1,2022-07-29,435.9546860677462,0,0,1,1832.1914159649625,1949.5940953401675,False,517.2813621262816,424.1426799818698,25.4337208052084,459.1498010253906,501.25050182414515,390.11111475555003,491.8459979763836,417.0491002266361,440.9785563659668,19040200.0,3273835.6063777204,0.17194334126625352,0.07190108817147099,2.391387190917055,19040200.0,3273835.6063777204,0.17194334126625352,0.035950544085735496,4.78277438183411,484.010009765625,2022-07-28,SPY,477.44000244140625,472.67999267578125,472.67999267578125,SP500,Healthcare,VHT,0.6613893225214347,0.80034,0.8598803905764509,1.526,926263.156728953,-150936.84327104702,85.248,3.15,0.0064999997,0.204,0.184,4871000064,0.05382,1656460800,error,17.388168,4852874752,0.1882,14994000000,0.96924,,Healthcare Plans,1656460800,0.788,681004800,3:2,60999028736,775326.313457906,4000000000,0.049990002,0.121400006,1.38,3.9379406,0.6739331,0.03472,1.209,0.06663,0.20723,0.146,709.078,78.76998901367188,0.37108093919922824,1.3643423211150998,2.7286846422301996,-5.692914724977609,-0.14011960942354904,126554000,Humana Inc.,1.52,0.6669387755102041,8.252789666127185e-12,,18190000128,143.733,13221999616,90511998976,2.975,0.006146567,error,19.67347,1.0568563942630342,3.785441166500204,4.02800366935434
NNN,NNN,-0.03814489161262855,-0.0011105672815410195,0.9028228118335574,2022-09-02,40.63508440335447,35,-0.0011105672815410195,0.9028228118335574,58.19327361544204,53.48734475415616,False,51.79334037500395,40.14457307998283,1.6474586376217941,43.682066650390624,46.86987332385645,41.1512007553045,47.741035305791684,40.494259976924795,44.44611803054809,22281200.0,7332631.793191581,0.32909501253036555,0.15855122652814513,2.07563838979162,22281200.0,7332631.793191581,0.32909501253036555,0.07927561326407256,4.15127677958324,47.06999969482422,2022-07-28,MDYG,49.939998626708984,49.939998626708984,49.939998626708984,SP400,Real Estate,VNQ,0.7914055287323387,0.795232,0.8666641235448574,1.576,1102570.0979737677,-169629.90202623227,96.14,2.2,0.0462,0.546,0.438,664132992,0.90124,1658966400,error,25.190477,461981120,0.9622,698022000,0.93761003,,REIT—Retail,1658966400,0.55,,,8375122944,932940.1959475353,571593024,0.62008,1.2635,2.45,2.1474967,11.365221,0.42731997,1.566,0.03689,0.07694,0.058,4.217,8.290000915527344,-1.038600222531652,0.6524136041658771,1.3048272083317543,-3.937679565845738,-0.1333358764551425,175911008,National Retail Properties,2.74,0.4407201314147497,6.504512273332612e-06,,53736000,0.305,3747296000,736908032,2.11,0.04482685,error,28.508984,1.0566523408162654,1.2363134479017412,1.1363362035465998
GPC,GPC,-0.038835733762799064,-0.00047143588690468086,0.9575452233478862,2022-10-21,126.42688735241391,84,-0.00047143588690468086,0.9575452233478862,205.26244144060612,151.38932428405604,False,161.20814433137326,128.95670862083685,5.515595771432399,136.16870442708333,145.38549812048686,120.3248837821474,142.387266867877,126.95191073367981,131.3560753250122,15815800.0,5093266.806564948,0.32203662202132977,0.16948868076851234,1.9000479593157458,15815800.0,5093266.806564948,0.32203662202132977,0.08474434038425617,3.8000959186314915,149.61000061035156,2022-07-28,SPY,142.97000122070312,142.97000122070312,135.92999267578125,SP500,Consumer Cyclical,VCR,0.9021357790709035,0.965942,0.8503553733685626,1.169,945510.1396485048,-166389.86035149524,112.74,3.58,0.0234,0.926,0.896,1875581952,0.091409996,1654128000,error,18.091124,482175744,0.35069,6634136000,0.80875,,Specialty Retail,1654128000,0.895,861062400,3:2,21620557824,779120.2792970096,1344839936,0.07591,0.443,4.1,5.932552,1.0536793,0.05375,0.378,0.06421,0.31976,0.171,144.346,23.290008544921875,1.157578223377059,1.311692779195469,2.623385558390938,-6.761631625124304,-0.1496446266314374,141431008,Genuine Parts Company,1.89,0.485095997974525,6.733400503435134e-07,,519131008,3.671,4119013120,20519106560,3.42,0.022859436,error,19.801813,1.0788583267377545,1.3719834275998521,1.011893079783741
LDOS,LDOS,-0.04211739841748177,-0.0015356073837535789,0.8681554741977027,2022-08-26,94.36047744492996,28,-0.0015356073837535789,0.8681554741977027,183.47464153071783,126.2400268173311,False,114.54709667676883,90.2955345927215,6.962448073310596,101.16899993896484,106.66078001604163,84.13920850578359,111.98900079902597,95.67721986188806,98.06410465240478,13133400.0,1921513.714450496,0.14630740816928564,0.05624671254587649,2.601172611642911,13133400.0,1921513.714450496,0.14630740816928564,0.028123356272938244,5.202345223285822,105.87000274658203,2022-07-28,SPY,111.12000274658203,111.12000274658203,108.83000183105469,SP500,Technology,VGT,0.3923063452761051,0.723286,0.8307208456902325,0.998,544620.5864345165,-110979.4135654836,142.714,1.44,0.0135,-0.12,-0.146,1464000000,0.10520001,1655164800,error,14.944135,695374976,0.14795999,2014000000,0.82728,,Information Technology Services,1655164800,0.36,1380499200,405:1000,14622833664,433641.1728690329,885000000,0.08127,0.2784,2.41,3.706398,1.0507928,0.05195,0.777,0.05508,0.18302,0.054,99.223,15.589996337890625,-0.8633741017474694,1.3915033326901634,2.7830066653803267,-5.325873217832434,-0.16927915430976753,136662000,"Leidos Holdings, Inc.",1.43,-0.1380719415048581,0.1574324146187116,,297000000,2.173,5720000000,13916000256,1.42,0.013412675,error,20.980392,0.7630122278822823,1.7330181994034304,1.192406003044207
CPB,CPB,-0.044607574640756834,-0.0032542011648521996,0.7409110521099295,2022-08-12,43.778247884869415,14,-0.0032542011648521996,0.7409110521099295,13.194047470548007,8.586011651202876,False,50.94734811188798,42.69145317439261,2.880513768664289,47.53686670939127,49.88402729615945,38.89894673253836,50.42100180719552,45.189706122623086,44.65997426986694,42298700.0,9563536.955277212,0.2260952926514813,0.10342786916454957,2.186019053450408,42298700.0,9563536.955277212,0.2260952926514813,0.05171393458227479,4.372038106900816,49.119998931884766,2022-07-28,SPY,51.939998626708984,51.939998626708984,50.52000045776367,SP500,Consumer Defensive,VDC,0.05676330244342622,0.361004,0.9479174117254369,0.686,1776018.0626087785,-97581.93739122142,147.069,1.48,0.03,0.192,0.175,1738000000,0.20573,1657065600,error,16.958761,1062499968,0.31368,2814000000,0.52711,,Packaged Foods,1657065600,0.37,858643200,2:1,14833425408,1678436.125217557,1255000064,0.16607,0.47439998,12.72,4.3633947,1.7558506,0.11233,0.262,0.07438,0.29703,0.074,27.95,5.620002746582031,-1.2526685898523673,0.9721424690703677,1.9442849381407354,-2.5845993360574546,-0.0520825882745631,300576000,Campbell Soup Company,4.95,0.422731554622311,1.5229836556549711e-05,,196000000,0.652,4992999936,8448000000,1.48,0.030130295,error,15.817307,0.8687634391455857,0.2686084641175244,0.17479665793782265
DY,DY,-0.0539523160728328,-0.0006600476126494836,0.9410637170027231,2022-10-21,77.38613474771915,84,-0.0006600476126494836,0.9410637170027231,737.2390141004266,1069.9650688934134,False,129.16685988108767,75.02705451449512,6.962720661815067,92.58159988403321,103.98092631652317,75.83070854056663,103.68159118782691,81.18227345154325,89.75614986419677,4640700.0,1136647.9814283564,0.24493028668699904,0.13541201767766115,1.8087780603789427,4640700.0,1136647.9814283564,0.24493028668699904,0.06770600883883057,3.6175561207578855,103.02999877929688,2022-07-28,MDYG,105.27999877929688,105.27999877929688,101.16000366210938,SP400,error,error,0.2589611278561616,error,0.46916229601036524,error,178703.9185503481,-202196.0814496519,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,-23492.162899303774,error,error,error,error,error,error,error,error,error,error,error,error,23.170005798339844,-0.11350902998051657,error,error,error,-0.5308377039896348,error,error,error,0.44,6.523887144708415e-06,error,error,error,error,error,error,error,error,error,0.6785757355528754,7.155576267448907,10.38498574755312
FHI,FHI,-0.054622412226747456,-0.0006684772731540001,0.9403336932056031,2022-10-21,28.96627153788336,84,-0.0006684772731540001,0.9403336932056031,35.59412287297919,40.83082050629544,False,39.00124734469316,28.027871745115288,2.16459117378785,32.68480004628499,35.67358685735104,29.030273705204454,37.688638400355856,29.696013235218945,33.35945605278015,11528400.0,3771028.3766379617,0.32710769722059974,0.15169703415302527,2.156322297577868,11528400.0,3771028.3766379617,0.32710769722059974,0.07584851707651263,4.312644595155736,35.02000045776367,2022-07-28,MDYG,39.81999969482422,39.81999969482422,34.63999938964844,SP400,error,error,0.20109512288245185,error,0.8297871476979891,error,946289.2632347868,-194110.73676521317,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,752178.5264695736,error,error,error,error,error,error,error,error,error,error,error,error,6.489999771118164,-1.420646799871511,error,error,error,-0.17021285230201083,error,error,error,0.20416498231251054,0.03650228999830454,error,error,error,error,error,error,error,error,error,0.8661723719390908,1.0163941292892884,1.165928611438483
AIN,AIN,-0.0583712039773243,-0.001073425992338617,0.9059164167386152,2022-09-23,74.22990880485796,56,-0.001073425992338617,0.9059164167386152,358.2703086171006,372.7101456236487,False,97.5000891849435,72.60846715785378,3.396017675842802,81.36387842814128,87.58576101022237,76.67992845446675,90.26399915783794,75.14199584606018,83.47196380615235,2021200.0,842550.9603600628,0.4168567981199598,0.166193377830046,2.508263587651785,2021200.0,842550.9603600628,0.4168567981199598,0.083096688915023,5.01652717530357,89.25,2022-07-28,SLY,91.52999877929688,91.52999877929688,91.52999877929688,SP600,error,error,0.7478784141847966,error,0.8325363218222969,error,97989.52507848434,-19710.47492151566,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,78279.05015696867,error,error,error,error,error,error,error,error,error,error,error,error,14.360000610351562,-0.4763228445101833,error,error,error,-0.16746367817770313,error,error,error,-0.12739894896300658,0.19190528791173234,error,error,error,error,error,error,error,error,error,0.6550671317564939,4.014233149771435,4.176024040601106
INCY,INCY,-0.05852844836335413,0,1,2022-07-29,65.93144384535421,0,0,1,122.4774087760902,90.86731415605797,False,84.27268044861138,64.57808001488748,5.20452459392864,76.23086664835613,84.02567993263447,62.564500979226466,83.38259935494102,68.43605336407778,72.97355016708374,32483200.0,10559315.911785167,0.3250700642727677,0.1547218891228433,2.100995961952574,32483200.0,10559315.911785167,0.3250700642727677,0.07736094456142165,4.201991923905148,78.81999969482422,2022-07-28,SPY,84.86000061035156,84.86000061035156,84.86000061035156,SP500,Healthcare,VHT,0.5333107802314181,0.658152,0.33650699845232357,3.71,373623.72038161487,-736676.2796183851,1.141,,,-0.292,-0.29,681932032,0.21892999,,error,16.886957,489850368,0.45411,1340078000,0.96093005,,Biotechnology,,,967766400,2:1,17206507520,-363052.55923677026,759134016,0.19865999,0,1.65,4.4520864,5.5241413,0.29955,3.506,0.08875,0.28313,0.213,14.106,18.849998474121094,-0.9612734330699674,1.3643423211150998,2.7286846422301996,-5.692914724977609,-0.6634930015476764,221504992,Incyte Corporation,4.04,0.4720294391065244,1.3310752249051567e-06,,2544160000,11.486,44085000,3114784000,0,0,error,18.763287,1.0913391762590392,1.5538874555988202,1.1528459084988407
SANM,SANM,-0.060388188151403205,0,1,2022-07-29,39.631401939002146,0,0,1,43.885738118951984,35.85715655907705,False,49.368836261954044,37.45575169441218,1.9503048541697192,42.35413332621257,45.552736398749076,36.470340303867594,44.27155972054647,39.15553025367606,40.37095001220703,5931300.0,1600096.4351673247,0.2697716242927056,0.09784522286333701,2.757126167206985,5931300.0,1600096.4351673247,0.2697716242927056,0.048922611431668504,5.51425233441397,45.75,2022-07-28,SLY,45.66999816894531,44.2599983215332,43.36000061035156,SP600,error,error,0.4692928837114461,error,0.7983183310252859,error,253386.23826742577,-64013.76173257425,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,189372.47653485154,error,error,error,error,error,error,error,error,error,error,error,error,7.630001068115234,0.5190042391629865,error,error,error,-0.20168166897471407,error,error,error,-0.006533279434000337,0.946644432961297,error,error,error,error,error,error,error,error,error,0.7687241378650562,0.95925110642518,0.783762984897859
HXL,HXL,-0.06293827326722026,0,1,2022-07-29,49.32776654869528,0,0,1,219.83912858556198,280.4221934169872,False,68.9422051636324,46.21619863743747,3.3673973361946916,54.365066833496094,60.232674694990365,48.516040460209496,61.985629804988264,48.49745897200182,55.25083513259888,10294400.0,3144712.066689063,0.305477936226401,0.11075192087233109,2.7582179507165363,10294400.0,3144712.066689063,0.305477936226401,0.05537596043616554,5.516435901433073,60.18000030517578,2022-07-28,MDYG,64.16000366210938,64.16000366210938,64.16000366210938,SP400,Industrials,VIS,0.777857279535771,1.229885,0.9909500153623618,2.551,582579.5140315326,-5320.4859684674575,54.888,0.4,0.0069,19.246,19.318,273400000,0.18502001,1659571200,error,29.436548,108487504,0.21067,250100000,0.99607,,Aerospace & Defense,1651708800,0.1,580348800,3:2,4877104128,577259.0280630651,131100000,0.09488,0.1754,0.42,3.2945123,3.3004699,0.06118,1.34,0.030550001,0.06061,0.227,17.539,12.819999694824219,-0.9313580620147196,1.3250409842962474,2.650081968592495,-3.805182142536943,-0.009049984637638132,84102496,Hexcel Corporation,7.89,0.12173206677055537,0.21259885829872205,,99200000,1.18,812499968,1477699968,0.2,0.0034548282,error,101.73685,0.6545114981736176,3.653026378709651,4.659724027832374
