,SYMBOL,exp_return,discounted_return,qtr_return,sell_date,stop_loss_price,days_delta,disc_rtn,qtr_rtn,outer_cv_avg_abs_err_n11,outer_cv_std_n11,mean_revert_flag,yhat_upper,yhat_lower,200tdSMA,50tdBOLD,50tdBOLU,200td_lower,200tdSDev,200td_upper,50tdMA-TP,20td_tot_daily_vol,20td_trend_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_tot_daily_vol,50td_trend_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,Adj Close,Date,Index Symbol,MIN_Lookback_1_Months,MIN_Lookback_2_Months,MIN_Lookback_One_Year,Market Index,Sector,Sector Symbol,adf_50td,beta,buy_volume_pct,currentRatio,daily_buy_vol,daily_sell_vol,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,hurst_50td,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,net_daily_vol,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,risk_per_share,risk_trend_factor,sector_20td_tvf_vel,sector_50td_tvf_vel,sector_risk_trend_factor,sell_volume_pct,sharesOutstanding,shortName,shortRatio,tau_50td,tau_50td_p,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEPS,trailingPE,volume_factor,outer_cv_avg_abs_err_n11_ratio,outer_cv_std_n11_ratio
SUPN,SUPN,0.0028475363329426447,0,1,2022-07-28,27.759943223430888,0,0,1,25.905614772615454,18.776808608052114,False,37.166231157855286,26.43543826336497,29.97940010070801,26.019664704483844,30.84206871938496,26.423267073304775,1.7780665137016174,33.53553312811125,28.430866711934403,6058400.0,2299886.777230723,0.379619499740975,0.1539108088715866,2.46649018690887,6058400.0,2299886.777230723,0.379619499740975,0.0769554044357933,4.93298037381774,31.329999923706055,2022-07-27,SLY,34.5,34.5,34.290000915527344,SP600,error,error,0.8274958515273545,error,0.6846845143996151,error,199517.06749604785,-91882.93250395216,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,107634.13499209569,error,error,error,error,error,error,error,error,error,error,error,error,5.880001068115234,-1.5816325603815216,error,error,error,-0.3153154856003849,error,error,error,0.615196283746498,2.9922691365737504e-10,error,error,error,error,error,error,error,error,error,0.6293419102994563,0.826862905703801,0.5993236084831433
AMN,AMN,0.002315632000185679,3.0038828509271198e-05,1.002767352787451,2022-10-13,94.71561839332102,77,3.0038828509271198e-05,1.002767352787451,347.6719192298822,416.17347066272544,False,133.90566615419272,96.43827874932246,105.2314500427246,83.9704549057193,124.62941163073901,87.32819736330902,8.95162633970779,123.13470272214019,104.29993326822915,14642900.0,2525233.5989451534,0.17245447274413903,0.08322711462205368,2.0720948158214982,14642900.0,2525233.5989451534,0.17245447274413903,0.04161355731102684,4.1441896316429965,114.13999938964844,2022-07-27,SLY,129.1199951171875,129.1199951171875,100.04000091552734,SP600,Healthcare,VHT,0.756491722586089,0.319607,0.7615372652125815,1.392,325861.79578446364,-102038.20421553639,74.617,,,11.63,11.486,581694976,0.146,,error,18.849918,239824128,0.32869998,1309601000,1.03518,,Medical Care Facilities,error,,,,5462626304,223823.59156892725,305356000,0.119969994,0,0.43,5.240125,1.3710603,0.08217,1.248,0.10892,0.33041,1.159,83.553,33.38999938964844,-0.47499231119704494,1.336719993750928,2.673439987501856,-6.315260481113599,-0.23846273478741853,47275000,AMN Healthcare Services Inc AMN,4.54,0.7905268115140408,5.611595663974183e-16,,180928000,3.879,867068992,3984235008,,,error,25.1469,1.6045902687053026,3.046012976073427,3.646166750378211
WTRG,WTRG,-0.014920999389318363,-0.000715621790049803,0.9362612078711061,2022-08-18,46.219273436250056,21,-0.000715621790049803,0.9362612078711061,18.593630384526136,19.583273863966458,False,53.65316534337482,45.75796960522724,47.396045188903805,42.27345247654753,49.66134732813997,42.57657658363097,2.409734302636421,52.215513794176644,45.96739990234375,18184000.0,6351495.187735282,0.34929032048698205,0.11195825237066553,3.119826480772225,18184000.0,6351495.187735282,0.34929032048698205,0.05597912618533277,6.23965296154445,50.11000061035156,2022-07-27,MDYG,53.93000030517578,53.93000030517578,49.90999984741211,SP400,Utilities,VPU,0.5503385890911644,0.661132,0.9843776077056958,0.654,712787.8257396943,-11312.174260305654,116.599,1.07,0.0214,0.056,0.085,914580992,0.4587,1652313600,error,26.785341,-396858112,0.49885,991997000,0.72173,,Utilities—Regulated Water,1652313600,0.268,1378166400,5:4,13407398912,701475.6514793886,699801984,0.30656,0.6171,4.23,2.4632866,6.724364,0.22434,0.509,0.026619999,0.088879995,0.198,7.688,9.14999771118164,-0.8131148074077688,0.9773205895320964,1.9546411790641929,-1.575715646355189,-0.015622392294304175,262068000,"Essential Utilities, Inc.",2.82,0.37500012515224773,0.000123165481530457,,58298000,0.23,6127394816,1993853952,1.055,0.021053681,error,29.918127,0.8722840838566334,0.3710562793464649,0.39080569996882036
LDOS,LDOS,-0.014954031787622243,-0.0005379613419898011,0.9516996756167152,2022-08-25,93.18296585425128,28,-0.0005379613419898011,0.9516996756167152,178.50818609757326,130.84990782630248,False,114.48846914072958,90.99604738056796,98.02124320983887,95.7283157254904,106.51728404664502,84.140235006334,6.940504101752438,111.90225141334375,101.12279988606771,13163400.0,1692526.694488612,0.12857823164901255,0.05624671254587649,2.2859688296296485,13163400.0,1692526.694488612,0.12857823164901255,0.028123356272938244,4.571937659259297,103.25,2022-07-27,SPY,111.12000274658203,111.12000274658203,108.83000183105469,SP500,Technology,VGT,0.3165719734921585,0.75245,0.4537813509770734,1.121,281979.7314971534,-339420.2685028466,134.853,1.44,0.014199999,-0.103,-0.117,1488000000,0.10832,1655164800,error,15.1893835,748249984,0.14661,2014000000,0.83524,,Information Technology Services,error,,1380499200,405:1000,14857691136,-57440.537005693186,1031000000,0.08465999,0.2784,2.15,3.6018782,1.081582,0.05481,0.903,0.05641,0.18478,0.073,97.426,15.589996337890625,-1.3675440880253225,1.2552541820737706,2.510508364147541,-5.514989083235574,-0.5462186490229266,140339008,"Leidos Holdings, Inc.",2.81,-0.19526150307491766,0.045571480950177316,,727000000,5.174,5857999872,13736999936,1.38,0.013365617,error,19.53321,0.7633351791128561,1.7288928435600315,1.2673114559448182
RS,RS,-0.018145068214432535,-0.0005230548404226987,0.9530064238573491,2022-09-01,168.0919634389329,35,-0.0005230548404226987,0.9530064238573491,399.91255746582334,457.6605915671167,True,202.5213534686126,166.07973259843655,171.53786148071288,160.70515119167035,199.94339596816044,138.2349591117695,16.651451184471682,204.84076384965624,180.3242735799154,7529200.0,2744288.356625863,0.36448604853448746,0.21165303463411758,1.7220922400879852,7529200.0,2744288.356625863,0.36448604853448746,0.10582651731705879,3.4441844801759705,186.72000122070312,2022-07-27,MDYG,211.66000366210938,211.66000366210938,181.2100067138672,SP400,Basic Materials,VAW,0.04212915684185027,0.811834,0.9184946905194681,3.016,355916.6925762939,-31583.307423706112,27.224,3.5,0.0188,0.801,0.741,2863800064,0.16843,1653523200,error,9.219694,584062528,0.31468,4504000000,0.85051,,Steel,1653523200,0.875,1153353600,2:1,11542789120,324333.3851525878,1210200064,0.15471,0.1122,0.38,1.6546929,0.6788638,0.11251,1.54,0.17009,0.30675,0.369,273.09,44.09001159667969,-1.0063506170481016,0.9035188094237426,1.8070376188474853,-3.5175753129383973,-0.0815053094805319,61948100,Reliance Steel & Aluminum Co.,2.25,-0.17877551020408164,0.06696574668822954,,504500000,8.288,1868400000,17003100160,3.125,0.01673629,error,7.1036983,1.014090593378937,2.141776750489234,2.451052852266007
AMGN,AMGN,-0.02287843640934939,-0.0006610445367331019,0.9409773523598111,2022-09-01,228.8664331208695,35,-0.0006610445367331019,0.9409773523598111,677.8665583218209,528.9588012146227,False,269.63260207667867,224.90540009657965,228.2981630706787,235.31610283497312,255.5937639049358,194.3990582091372,16.949552430770744,262.1972679322202,245.45493336995446,51776300.0,8556187.36747631,0.1652529703257342,0.08646587567906266,1.9111929304817008,51776300.0,8556187.36747631,0.1652529703257342,0.04323293783953133,3.8223858609634016,251.72000122070312,2022-07-27,SPY,258.45001220703125,258.45001220703125,258.45001220703125,SP500,Healthcare,VHT,0.595951925500462,0.581524,0.7789703927334167,1.437,1698856.5295123085,-482043.47048769146,4023.362,7.76,0.0308,-0.053,-0.103,12892000256,0.48988998,1652659200,error,13.214286,7442625024,0.75205004,19525000000,0.81304,,Drug Manufacturers—General,1652659200,1.94,943228800,2:1,133416452096,1216813.059024617,9320999936,0.36661997,0.71269995,2.02,145.62682,5.0697846,0.21746999,0.902,0.09907,1.11668,0.057,46.763,28.479995727539062,-0.7089198029429965,1.336719993750928,2.673439987501856,-6.315260481113599,-0.22102960726658327,534200000,Amgen Inc.,4.89,0.08571428571428572,0.3797754748409491,,6544000000,12.25,36854001664,26315999232,7.22,0.028682662,error,24.654491,0.929100702867477,2.6929388011860085,2.1013777159123803
HUM,HUM,-0.025235341171284172,0,1,2022-07-28,435.11746336065414,0,0,1,1920.9343949122485,2133.56311671227,False,519.1387789357011,417.88173917936257,439.5038793945312,416.045104638393,500.3064749514507,388.4166082833659,25.543635555582654,490.59115050569653,458.17578979492185,18682400.0,2875530.2203778625,0.15391653215742424,0.08622676577994552,1.7850203560948343,18682400.0,2875530.2203778625,0.15391653215742424,0.04311338288997276,3.5700407121896687,478.3500061035156,2022-07-27,SPY,477.44000244140625,472.67999267578125,472.67999267578125,SP500,Healthcare,VHT,0.6405892504807773,0.938725,0.43688093803762196,1.531,764235.8249092121,-985064.1750907879,86.638,3.15,0.0072000003,0.141,0.123,4649999872,0.05314,1656460800,error,20.167084,3554874880,0.18249,14994000000,0.97807,,Healthcare Plans,error,,681004800,3:2,62211743744,-220828.35018157586,3400999936,0.049640004,0.1225,1.25,3.8260753,0.711032,0.03469,1.205,0.064840004,0.20561,0.16,682.543,78.76998901367188,0.1555164685303171,1.336719993750928,2.673439987501856,-6.315260481113599,-0.563119061962378,128534000,Humana Inc.,1.2,0.6636734693877551,1.041630871408872e-11,,17955999744,141.952,13292000256,87495000064,2.725,0.0056966655,error,23.599882,1.0483545872372413,4.0157507482012145,4.460255230456847
AIN,AIN,-0.02958905302087154,-0.0004766425685895914,0.9570864375044871,2022-09-29,75.03800549908902,63,-0.0004766425685895914,0.9570864375044871,347.5682087502172,357.6165154596305,False,99.61749708244217,73.51560009755147,83.42221492767334,75.37350341344171,87.07806549524969,76.654605866428,3.383804530622668,90.18982398891868,81.2257844543457,2000000.0,828826.4523093265,0.41441322615466325,0.18935656079864094,2.1885337608943183,2000000.0,828826.4523093265,0.41441322615466325,0.09467828039932047,4.377067521788637,87.66000366210938,2022-07-27,SLY,91.52999877929688,91.52999877929688,91.52999877929688,SP600,error,error,0.6270257560260157,error,0.6603792144603403,error,82811.55349332668,-42588.44650667332,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,40223.10698665336,error,error,error,error,error,error,error,error,error,error,error,error,13.5,-0.8599989149305556,error,error,error,-0.33962078553965963,error,error,error,-0.17313190500100892,0.07616047996876568,error,error,error,error,error,error,error,error,error,0.6537657358164441,3.9649577256457715,4.079585905997498
DGII,DGII,-0.030072133875838042,-0.00043609881083506163,0.9606646968886767,2022-10-06,21.665501476279715,70,-0.00043609881083506163,0.9606646968886767,25.889596514148376,30.68331086931217,False,34.21758698134285,20.942388494631885,22.30355004310608,20.849515821432007,26.778484158222945,18.304663841659647,1.9994431007232152,26.30243624455251,23.813999989827476,3801500.0,1823932.573501969,0.4797928642646242,0.1931923783558817,2.483497891313252,3801500.0,1823932.573501969,0.4797928642646242,0.09659618917794086,4.966995782626504,27.790000915527344,2022-07-27,SLY,26.030000686645508,25.6299991607666,25.610000610351562,SP600,Technology,VGT,0.8151271594423246,1.552941,0.9197089133116332,1.976,476317.24620409484,-41582.753795905184,64.889,,,,,48305000,0.15107,,error,16.465517,52887000,0.55761003,171155000,0.74454004,,Communication Equipment,error,,702086400,3:2,994275328,434734.4924081897,39526000,0.07699,0,0.75,2.0774417,3.1096077,0.03709,1.217,0.022060001,0.02785,0.152,9.571,6.219999313354492,0.9807078717390698,1.2552541820737706,2.510508364147541,-5.514989083235574,-0.08029108668836683,34704200,Digi International Inc.,6.13,0.6168302712199283,2.685770902907372e-10,,47188000,1.348,307596992,319743008,,,error,92.41935,1.0842386042704408,0.9316155329697331,1.1041133450329692
CNC,CNC,-0.03052515626898293,-0.00036898848210731305,0.9666167364964126,2022-10-20,85.05787917296828,84,-0.00036898848210731305,0.9666167364964126,107.91247862482923,104.24921917556426,False,101.12286057287646,79.04068803271008,80.69754997253418,76.13007937733786,92.6129880461647,68.34744995498559,6.17505000877429,93.04764999008276,84.37153371175128,57250000.0,13166985.787164364,0.2299910181164081,0.09977042432594473,2.305202365031941,57250000.0,13166985.787164364,0.2299910181164081,0.04988521216297236,4.610404730063882,92.51000213623047,2022-07-27,SPY,89.91999816894531,89.91999816894531,75.58999633789062,SP500,Healthcare,VHT,0.8298147927964623,0.47765,0.6597949496419288,1.114,1638402.8189508375,-844797.1810491625,83.68,,,,,5845000192,0.04488,,error,14.635499,3940124928,0.18634,19574000000,0.97033,,Healthcare Plans,,,1549497600,2:1,53569552384,793605.637901675,6982000128,0.033010002,0,1.33,2.0414255,0.41131097,0.01428,1.01,0.03521,0.07041,0.158,223.251,19.720001220703125,1.1206902821947275,1.336719993750928,2.673439987501856,-6.315260481113599,-0.34020505035807125,580070976,Centene Corporation,2.29,0.47265306122448986,1.2773070482080448e-06,,15228999680,26.254,22228000768,130241003520,0,0,error,36.792828,0.8153291527488133,1.166495256003962,1.1268967329829547
HXL,HXL,-0.031910461681459126,0,1,2022-07-28,48.633785662580756,0,0,1,230.11858465518733,295.67489809063136,False,68.80656130052608,45.4582215440839,55.19353467941284,48.55472732057926,59.93353968788429,48.446044693825456,3.3737449927936916,61.94102466500023,54.244133504231776,10158500.0,2929694.5549818533,0.2883983417809572,0.11589752520671344,2.488390854477465,10158500.0,2929694.5549818533,0.2883983417809572,0.05794876260335672,4.97678170895493,57.9900016784668,2022-07-27,MDYG,64.16000366210938,64.16000366210938,64.16000366210938,SP400,Industrials,VIS,0.3327756319703788,1.270098,0.48695787743539476,2.77,382067.15063581074,-402532.84936418926,57.71,0.4,0.0075,,,235500000,0.16761999,1651708800,error,47.015625,95887504,0.20191999,250100000,0.96115994,,Aerospace & Defense,error,,580348800,3:2,5048764928,-20465.698728378513,133900000,0.07103,0.1754,0.37,3.3790007,3.5934272,0.034089997,1.446,0.021710001,0.03221,0.259,16.691,12.450000762939453,-1.4867473748296791,1.1828732537949223,2.3657465075898445,-4.049073653497364,-0.5130421225646052,83894400,Hexcel Corporation,10.12,0.09232029224881044,0.34450825299899834,,112800000,1.342,858200000,1404999936,0,0,error,error,0.648811198193215,3.9682458698847802,5.098722012978026
CPB,CPB,-0.03378452922439041,-0.001635252705847856,0.860220618438714,2022-08-18,43.73543809124378,21,-0.001635252705847856,0.860220618438714,13.192404905048095,9.064341041091545,True,50.98889879046907,43.31213536812097,44.6219686126709,45.1005955981301,50.04260452597471,38.878962552816084,2.871503029927407,50.36497467252571,47.571600062052404,42796900.0,7627928.729682784,0.178235543454848,0.0901256750923124,1.9776333799695582,42796900.0,7627928.729682784,0.178235543454848,0.0450628375461562,3.9552667599391165,48.560001373291016,2022-07-27,SPY,51.939998626708984,51.939998626708984,50.52000045776367,SP500,Consumer Defensive,VDC,0.008915842923209277,0.361004,0.8114297049386161,0.686,2102089.7936139787,-488510.2063860212,147.069,1.48,0.0301,0.192,0.175,1738000000,0.20573,1657065600,error,16.879725,1062499968,0.31368,2814000000,0.52832,,Packaged Foods,1657065600,0.37,858643200,2:1,14764293120,1613579.5872279573,1255000064,0.16607,0.47439998,12.72,4.343059,1.7476673,0.11233,0.262,0.07438,0.29703,0.074,27.95,5.620002746582031,-1.5515995248600034,0.788938781080057,1.577877562160114,-2.6761738823394112,-0.18857029506138392,300576000,Campbell Soup Company,4.95,0.3458712719637089,0.0004017787548834017,,196000000,0.652,4992999936,8448000000,1.48,0.030477758,error,15.74359,0.8751463271672978,0.2716722514819405,0.1866627014981329
PCAR,PCAR,-0.03654236546562413,0,1,2022-07-28,78.14923255330217,0,0,1,105.12314603765167,91.68782002613348,False,95.48439776164405,77.4868448187933,87.29469989776611,78.24666317267467,89.2360029446756,79.15164736368024,4.071526267042932,95.43775243185198,83.74133305867514,39104500.0,10594374.303627213,0.2709246839526708,0.15614908554416843,1.7350385563163406,39104500.0,10594374.303627213,0.2709246839526708,0.07807454277208421,3.4700771126326813,89.06999969482422,2022-07-27,SPY,97.55999755859375,97.55999755859375,97.55999755859375,SP500,Industrials,VIS,0.15744550191379364,0.88676,0.858209996213771,1.427,1640125.1237641377,-270974.87623586215,94.606,1.36,0.0149,0.466,0.462,3002599936,0.117910005,1660608000,error,11.694088,14790537216,0.14195,3162000000,0.66487,,Farm & Heavy Construction Machinery,1652140800,0.34,1191974400,3:2,31633747968,1369150.2475282755,2416499968,0.109840006,0.2142,1.17,2.527082,1.2422832,0.086660005,1.068,0.05866,0.18620001,0.225,73.152,12.879997253417969,-1.9774843961670576,1.1828732537949223,2.3657465075898445,-4.049073653497364,-0.14179000378622894,347700000,PACCAR Inc.,1.88,-0.11442591353812462,0.2415171820460681,,4694300160,13.501,11842799616,25464199168,1.36,0.01526889,error,14.327559,1.039297644175462,1.1802306769712527,1.0293905954898233
CHE,CHE,-0.03950709836497471,-0.0014385602460029734,0.8759530117988555,2022-08-25,470.581811498069,28,-0.0014385602460029734,0.8759530117988555,2723.6871495251803,4860.796911329936,False,550.3101388602414,463.00429303961414,484.9142721557617,447.01751470613556,519.9097659742031,438.15456893424584,23.37985161075794,531.6739753772775,483.4636403401693,1190700.0,291067.3480255143,0.24445061562569437,0.10658090100677794,2.293568672403592,1190700.0,291067.3480255143,0.24445061562569437,0.05329045050338897,4.587137344807184,524.0800170898438,2022-07-27,MDYG,539.8699951171875,539.8699951171875,539.8699951171875,SP400,Healthcare,VHT,0.8577086974581365,,0.728339253425196,0.713,40859.8321171535,-15240.167882846505,37.849,1.44,0.0027,0.254,0.176,425991008,0.19892,1653436800,error,23.09426,264628624,0.36872002,769803000,0.92314005,,Medical Care Facilities,1653436800,0.36,1115856000,2:1,7224556544,25619.664234306994,334228000,0.17427,0.0832,3.17,10.522105,3.3736248,0.12946999,0.513,0.17298001,0.35643002,-0.002,140.97,93.89996337890625,-0.5044723381933977,1.336719993750928,2.673439987501856,-6.315260481113599,-0.271660746574804,14967900,Chemed Corp,3.24,0.22703146033151173,0.020044608625142242,,9640000,0.646,259251008,2141481984,0.72,0.0013738361,error,28.2925,0.7338528962888818,5.19708262232455,9.274913663606913
DY,DY,-0.04807426513399641,-0.0005863548937435903,0.9474695575616631,2022-10-20,77.96005775401593,84,-0.0005863548937435903,0.9474695575616631,733.9784856946436,1052.7142779274022,False,126.34823921801218,71.8234990170324,89.58104988098144,80.47871968086041,103.7171466114573,75.44745598690712,7.066796947037161,103.71464377505576,92.09793314615885,4450300.0,1017070.7892604204,0.22853982636236217,0.13541201767766115,1.687736659432882,4450300.0,1017070.7892604204,0.22853982636236217,0.06770600883883057,3.375473318865764,101.13999938964844,2022-07-27,MDYG,105.27999877929688,105.27999877929688,101.16000366210938,SP400,Industrials,VIS,0.16624896989312266,1.554411,0.8967967375486001,3.552,180525.1832685332,-20774.8167314668,118.9,,,,,234210000,0.07481,,error,31.799383,150660000,0.15864,496642000,0.94449997,,Engineering & Construction,error,,950745600,3:2,3109517568,159750.3665370664,308655008,0.02605,0,1.21,3.8346732,0.9932914,0.015520001,3.297,0.0251,0.061880004,0.014,103.19,19.710006713867188,-0.4211060489349431,1.1828732537949223,2.3657465075898445,-4.049073653497364,-0.1032032624513999,30180700,"Dycom Industries, Inc.",5.45,0.43673469387755104,7.634021013516451e-06,,324840000,10.969,901910976,3130519040,,,error,74.01581,0.6625258181712724,7.257054480166088,10.408486101248151
SANM,SANM,-0.04908040085761243,-0.0011975148703932126,0.8956215014152062,2022-09-08,39.382698140510584,42,-0.0011975148703932126,0.8956215014152062,45.67200189267657,36.01314208567407,False,49.713043815194794,37.150227382406804,40.33910001754761,39.15016967787158,45.36103032416293,36.51172170174146,1.9136891579030755,44.16647833335376,42.25560000101726,5881700.0,1405574.82757573,0.23897424682927212,0.09784522286333701,2.4423701008178367,5881700.0,1405574.82757573,0.23897424682927212,0.048922611431668504,4.884740201635673,45.18000030517578,2022-07-27,SLY,45.66999816894531,44.2599983215332,43.36000061035156,SP600,error,error,0.2486372430951025,error,0.8628583635602679,error,241168.9126150949,-38331.087384905135,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,202837.82523018974,error,error,error,error,error,error,error,error,error,error,error,error,7.30999755859375,0.3077981622650647,error,error,error,-0.13714163643973215,error,error,error,-0.021233158160501097,0.8278234515811473,error,error,error,error,error,error,error,error,error,0.769481643669505,1.010889809300077,0.7971036264368603
SNA,SNA,-0.05646139048938063,0,1,2022-07-28,185.1214217671407,0,0,1,1320.7745516853574,1582.4142208332319,False,232.41210407795103,184.9240996198622,209.8131923675537,189.13408846591392,226.81326484626055,195.84641798748413,6.983387190034785,223.7799667476233,207.97367665608724,5658000.0,1111205.0243381173,0.1963953736900172,0.09967197344164905,1.9704172287206987,5658000.0,1111205.0243381173,0.1963953736900172,0.049835986720824524,3.9408344574413974,219.27000427246094,2022-07-27,SPY,235.36000061035156,235.36000061035156,235.36000061035156,SP500,Industrials,VIS,0.6647700981516484,1.190196,0.8405812725634264,3.16,279072.98249105754,-52927.017508942445,29.181,5.68,0.026199998,0.143,0.129,1265400064,0.27073,1652918400,error,14.764157,335437504,0.51532,2382800000,0.92496,,Tools & Accessories,error,,842400000,3:2,11863890944,226145.96498211508,841200000,0.25053,0.3437,3.01,2.9417386,2.5382738,0.18084998,2.185,0.107880004,0.21087,0.065,87.034,34.649993896484375,-1.3930735213944554,1.1828732537949223,2.3657465075898445,-4.049073653497364,-0.15941872743657362,53535000,Snap-On Incorporated,7.17,-0.2809310156620145,0.004006979616225062,,860800000,16.128,1260800000,4673999872,4.92,0.02243809,error,15.123865,0.6945567870794354,6.023507666120109,7.216738222283029
IOSP,IOSP,-0.056865196524415275,0,1,2022-07-28,87.79340381652165,0,0,1,325.7313278549908,469.41684982334374,False,108.20413322932184,83.54239498521486,93.22538284301758,87.08261139858621,107.4255215359841,82.95404298319525,5.135669929911169,103.49672270283992,97.25406646728516,1652000.0,534619.8682324283,0.32361977495909705,0.1761488620188782,1.8371948092654389,1652000.0,534619.8682324283,0.32361977495909705,0.0880744310094391,3.6743896185308778,100.7300033569336,2022-07-27,SLY,106.87000274658203,106.87000274658203,106.87000274658203,SP600,error,error,0.3343346569060361,error,0.683891973118504,error,43769.086279584255,-20230.913720415745,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,23538.17255916851,error,error,error,error,error,error,error,error,error,error,error,error,19.87000274658203,-0.9270254465422183,error,error,error,-0.31610802688149603,error,error,error,-0.35279708943601823,0.0003018059150592912,error,error,error,error,error,error,error,error,error,0.7810641404873814,3.2337071081073243,4.660149252253868
MOG-A,MOG-A,-0.05738234753773737,-0.000843851431982956,0.9252723928137155,2022-10-06,65.84441275880232,70,-0.000843851431982956,0.9252723928137155,342.9945248725117,337.88556499322357,True,93.80101923525685,65.61817305694657,79.4974740600586,73.79757346218364,84.37949400200907,70.81324637847655,4.342113840791026,88.18170174164064,79.08853373209635,1793400.0,542749.8755348639,0.30263737902022075,0.1172755147656243,2.58056747501849,1793400.0,542749.8755348639,0.30263737902022075,0.05863775738281215,5.16113495003698,83.83000183105469,2022-07-27,SLY,90.01000213623047,90.01000213623047,90.01000213623047,SP600,Industrials,VIS,0.00990962407775185,1.370098,0.8967132786979196,2.033,67970.8665253023,-7829.13347469769,58.209,1.04,0.0138,-0.398,-0.403,329804000,0.11270001,1652313600,error,14.129139,200599504,0.27065,775723000,0.99057996,,Aerospace & Defense,error,,1112572800,3:2,2876521216,60141.73305060461,336056000,0.081549995,0.22299999,1.9,1.9559486,0.9829186,0.0499,1.248,0.043569997,0.10548,0.047,91.26,12.319999694824219,-1.5048702414591961,1.1828732537949223,2.3657465075898445,-4.049073653497364,-0.10328672130208034,29535100,Moog Inc.,4.09,0.22448979591836735,0.02142919806809965,,120395000,3.764,832763008,2926510080,1,0.011928904,error,17.523613,0.7166075995243286,4.09154857903689,4.030604289788461
HUBB,HUBB,-0.05885375486558375,-0.0017315487616987868,0.8526206409679773,2022-09-01,181.30248520131636,35,-0.0017315487616987868,0.8526206409679773,475.9876094888048,389.78920284531085,False,220.01869296759978,177.45017800430472,191.4571363067627,171.4455599326762,203.21434790423785,171.94584581887153,9.755645243945585,210.96842679465385,187.32995391845702,5089884.0,1745576.202229584,0.3429500951749753,0.14960775438679141,2.292328339400927,5089884.0,1745576.202229584,0.3429500951749753,0.07480387719339571,4.584656678801854,209.7100067138672,2022-07-27,MDYG,212.5399932861328,212.5399932861328,201.05999755859375,SP400,Industrials,VIS,0.8138352957274301,,0.7477368464687698,2.028,274621.3116025851,-92648.6883974149,63.605,4.2,0.020599999,0.299,0.273,745200000,0.16215,1661817600,error,21.196375,450312512,0.28281,1153900000,0.89028,,Electrical Equipment & Parts,1661817600,1.05,839808000,2:1,11613110272,181972.62320517018,464000000,0.13343,0.56310004,2.24,5.153597,2.5270064,0.11494,1.215,0.07362,0.20309,0.054,84.966,41.44999694824219,0.07213597661963131,1.1828732537949223,2.3657465075898445,-4.049073653497364,-0.25226315353123013,53661300,Hubbell Inc,4.72,0.04326530612244898,0.6575216631520903,,438100000,8.152,1442499968,4595599872,4.13,0.019693863,error,30.01595,0.9052192340581781,2.2697419972822397,1.8587057859244054
UTHR,UTHR,-0.0604438719465462,-0.0022242269988274055,0.8147639884150193,2022-08-25,193.7721313326218,28,-0.0022242269988274055,0.8147639884150193,910.4843226262707,847.4328792752282,True,250.8018187793163,190.10602342374816,200.33745002746582,195.38180928662064,255.6391247547205,161.15308267850043,19.592183674482694,239.52181737643122,225.51046702067057,8151300.0,1899679.5831882036,0.2330523454158482,0.067952942253102,3.429613754586315,8151300.0,1899679.5831882036,0.2330523454158482,0.033976471126551,6.85922750917263,231.0,2022-07-27,MDYG,243.3000030517578,229.82000732421875,212.6199951171875,SP400,Healthcare,VHT,0.00275582319780066,0.576415,0.7630244730586067,8.84,220437.77026663147,-68462.22973336856,19.156,,,7.246,7.477,960800000,0.54335,,error,11.803664,515424992,0.92907995,1563000000,0.99899,,Biotechnology,,,1253664000,2:1,10212771840,151975.54053326292,797100032,0.51513,0,6.78,2.4447503,5.7754745,0.38873002,8.333,0.113850005,0.18038,0.218,39.252,31.819992065429688,0.22815827520973647,1.336719993750928,2.673439987501856,-6.315260481113599,-0.2369755269413934,45299500,United Therapeutics Corporation,2.32,0.39755102040816326,4.6274915214088845e-05,,2267699968,50.06,800000000,1768300032,0,0,error,15.569752,1.0365492150631352,3.9414905741396997,3.668540602923066
