,SYMBOL,exp_return,discounted_return,qtr_return,sell_date,stop_loss_price,days_delta,disc_rtn,qtr_rtn,outer_cv_avg_abs_err_n11,outer_cv_std_n11,mean_revert_flag,yhat_upper,yhat_lower,50tdMA-TP,50tdBOLU,200td_upper,200tdSMA,50tdBOLD,200td_lower,200tdSDev,20td_tot_daily_vol,20td_trend_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_tot_daily_vol,50td_trend_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,Adj Close,Date,Index Symbol,MIN_Lookback_1_Months,MIN_Lookback_2_Months,MIN_Lookback_One_Year,Market Index,Sector,Sector Symbol,adf_50td,beta,buy_volume_pct,currentRatio,daily_buy_vol,daily_sell_vol,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,hurst_50td,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,net_daily_vol,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,risk_per_share,risk_trend_factor,sector_20td_tvf_vel,sector_50td_tvf_vel,sector_risk_trend_factor,sell_volume_pct,sharesOutstanding,shortName,shortRatio,tau_50td,tau_50td_p,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEPS,trailingPE,volume_factor,outer_cv_avg_abs_err_n11_ratio,outer_cv_std_n11_ratio
CR,CR,-0.05536392640201304,-0.0006778122405349807,0.9395259218115986,2022-11-11,85.42056926747537,84,-0.0006778122405349807,0.9395259218115986,417.9797397043731,402.9928000193261,False,119.11107174301362,85.10129919208326,93.35866643269857,106.17795114732098,111.29038416107866,98.99993621826172,80.53938171807616,86.70948827544478,6.14522397140847,4157600.0,880300.0130392978,0.21173273355765293,0.06260668481330964,3.3819508921296593,4157600.0,880300.0130392978,0.21173273355765293,0.03130334240665482,6.7639017842593185,106.0,2022-08-18,MDYG,114.87000274658203,114.87000274658203,104.73999786376953,SP400,Industrials,VIS,0.9822178977221631,1.578969,0.9371425083705357,2.045,188740.50118582588,-12659.498814174107,50.999,1.88,0.019,1.111,1.028,561800000,0.1741,1661817600,error,14.322758,512100000,0.37852,1241000000,0.71748,,Specialty Industrial Machinery,error,,905817600,3:2,6098222080,176081.00237165176,338600000,0.13746999,0.1846,1.41,3.3725233,1.8898667,0.17795,1.366,0.06199,0.29494,0.085,56.07,24.769996643066406,-0.665321178456706,0.8580096453922071,1.7160192907844143,-3.2956523131373467,-0.06285749162946429,58727100,"Crane Holdings, Co.",3.1,0.6789217952102786,3.6095317112681884e-12,,650600000,11.597,962300032,3226800128,1.72,0.016226415,error,14.932412,0.722083925259381,3.94320509155069,3.8018188681068503
CVBF,CVBF,-0.05665476156285679,-0.0006940799297868727,0.9381198895169911,2022-11-11,23.343947526513304,84,-0.0006940799297868727,0.9381198895169911,5.216415998317012,3.9283624576275997,False,28.58926744007808,23.624528490569034,25.411464118957518,27.823919895314596,26.98442533691015,23.087249546051027,22.99900834260044,19.190073755191904,1.9485878954295623,11810800.0,2150461.0008226824,0.1820758120383617,0.08310970633870692,2.190788778585336,11810800.0,2150461.0008226824,0.1820758120383617,0.04155485316935346,4.381577557170672,27.729999542236328,2022-08-18,SLY,26.1299991607666,25.219999313354492,24.3700008392334,SP600,error,error,0.9669700599187776,error,0.970587575312188,error,452584.98636807327,-13715.013631926757,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,438869.97273614653,error,error,error,error,error,error,error,error,error,error,error,error,5.510000228881836,1.3557166974692496,error,error,error,-0.029412424687812046,error,error,error,0.6789217952102786,3.6095317112681884e-12,error,error,error,error,error,error,error,error,error,0.9970660396400096,0.18811453604143571,0.14166471411743814
MSI,MSI,-0.05693614454833132,-0.000930063784572388,0.9179561249026669,2022-10-21,217.35214384717165,63,-0.000930063784572388,0.9179561249026669,836.1985533649332,846.723868252181,False,265.52466693373503,220.40359324170885,223.61139485677086,258.63980962726754,268.31865019374976,231.68027336120605,188.5829800862742,195.04189652866233,18.319188416271857,14883800.0,5123653.279196765,0.34424362590177005,0.12366122624219081,2.783763644940477,14883800.0,5123653.279196765,0.34424362590177005,0.061830613121095404,5.567527289880954,256.239990234375,2022-08-18,SPY,273.6499938964844,273.6499938964844,238.97000122070312,SP500,Technology,VGT,0.9801565674036491,0.928832,0.3343174831046765,1.16,162444.86504056232,-323455.13495943765,,3.16,0.0124,-0.213,-0.222,2236000000,0.26433,1655164800,error,22.713005,1031124992,0.48256,4048000000,0.88547,,Communication Equipment,1655164800,0.79,1294099200,10000:40425,42263625728,-161010.26991887533,1240999936,0.21219999,0.4432,2.22,,4.996291,0.14222,0.801,0.098400004,,0.086,50.261,53.93998718261719,-0.3253619295668387,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.6656825168953234,166884992,"Motorola Solutions, Inc.",2.17,0.76,6.824937610134531e-15,,717000000,4.296,6415000064,8458999808,3.08,0.012019982,error,36.33429,0.9003123590996552,3.2633413410611185,3.3044173451525194
WAFD,WAFD,-0.05740974574897442,0,1,2022-08-19,29.89565339746299,0,0,1,29.785922489163237,26.172085663673933,False,36.227506726198264,30.15058246920076,32.17733329772949,35.87654638458024,37.1908034555381,33.33795006752014,28.478120210878743,29.48509667950218,1.92642669400898,5122600.0,1561892.1896466203,0.3049022351240816,0.12666658607442383,2.407124440418203,5122600.0,1561892.1896466203,0.3049022351240816,0.06333329303721191,4.814248880836406,35.0,2022-08-18,MDYG,38.060001373291016,38.060001373291016,34.0,SP400,error,error,0.9510118879246428,error,0.6666709052299633,error,138800.88246887835,-69399.11753112165,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,69401.7649377567,error,error,error,error,error,error,error,error,error,error,error,error,6.200000762939453,-0.8258067929905561,error,error,error,-0.33332909477003675,error,error,error,0.6309771803673729,1.058520533069802e-10,error,error,error,error,error,error,error,error,error,0.5753549477953319,0.8510263568332354,0.7477738761049695
ADP,ADP,-0.06169446163234555,-0.0007578037828589457,0.9326321910811997,2022-11-11,218.00548851396263,84,-0.0007578037828589457,0.9326321910811997,636.7460493435202,719.4721357195627,False,271.6626245122525,222.36887538846486,224.75613321940105,260.80446043356375,250.6781771600342,221.51341682434082,188.70780600523838,192.34865648864744,14.582380167846697,27578600.0,8445848.941452896,0.306246471592209,0.15623392994403806,1.960179019383974,27578600.0,8445848.941452896,0.306246471592209,0.07811696497201903,3.920358038767948,260.94000244140625,2022-08-18,SPY,248.9600067138672,248.9600067138672,217.14999389648438,SP500,Industrials,VIS,0.9846946947733818,0.823329,0.6813768755516328,0.994,714696.2047661077,-334203.79523389234,108.343,4.16,0.0173,0.183,0.162,4380000256,0.26548,1654732800,error,34.781796,5327875072,0.45139,7447100000,0.81901,,Staffing & Employment Services,error,,1412121600,1139:1000,109483991040,380492.4095322154,3099500032,0.23426001,0.5786,2.07,20.492153,6.636077,0.17874001,0.084,0.0432,0.66302,0.105,39.394,55.97999572753906,1.210253754390173,0.8580096453922071,1.7160192907844143,-3.2956523131373467,-0.31862312444836716,421384000,"Automatic Data Processing, Inc.",2.53,0.7191836734693877,1.7134665390670323e-13,,1436300032,3.452,3494400000,16498299904,3.72,0.01425615,error,41.11076,0.7999817685705349,2.440200978715407,2.7572320418028635
PLAB,PLAB,-0.06422880344109808,-0.0007899768575159172,0.9298736214926164,2022-11-11,18.35414923963313,84,-0.0007899768575159172,0.9298736214926164,7.4527011667133,6.400392164265588,False,27.596960080013286,19.161730563246437,21.247933362325035,25.67864617493823,23.744764783722587,17.982200026512146,16.81722054971184,12.219635269301705,2.881282378605221,18744000.0,4801972.499896351,0.25618717989203754,0.12871796919041473,1.9902984913711264,18744000.0,4801972.499896351,0.25618717989203754,0.06435898459520736,3.9805969827422527,24.40999984741211,2022-08-18,SLY,23.040000915527344,23.040000915527344,14.5600004196167,SP600,Technology,VGT,0.7588216604496609,1.03294,0.767999267578125,3.38,790655.2459716797,-238844.7540283203,8.253,,,1.653,1.606,230734000,0.30918,,error,10.63964,88907624,0.30465,167044000,0.92283,,Semiconductor Equipment & Materials,,,881020800,2:1,1455022720,551810.4919433594,195842000,0.19570999,0,,1.7164451,1.9497348,0.117089994,2.86,0.07027,0.12517,0.28,12.342,8.59000015258789,1.465657400223908,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.232000732421875,61601300,"Photronics, Inc.",2.46,0.47529607882352454,1.1243853798638027e-06,,329281984,5.345,86678000,746267008,0,0,error,17.115942,1.7009541984603669,0.30531344585417597,0.26220369538200317
SAH,SAH,-0.06646866000389826,-0.0019632344432994886,0.8346063532765255,2022-09-23,43.26753479798933,35,-0.0019632344432994886,0.8346063532765255,151.65596772849125,111.15974611606502,False,68.44172619146417,37.49569473829368,40.76113403320313,50.770250801758785,54.620700930176085,45.56656412124634,30.75201726464747,36.51242731231659,4.527068404464873,9485100.0,2467582.9818004295,0.26015360742642984,0.07295366245409199,3.5660116116876015,9485100.0,2467582.9818004295,0.26015360742642984,0.036476831227045994,7.132023223375203,54.54999923706055,2022-08-18,SLY,58.0,58.0,58.0,SP600,Consumer Cyclical,VCR,0.9968611441356459,2.077905,1.0,1.1,688500.0,0.0,280.017,1,0.0239,-0.109,-0.167,701000000,0.051939998,1663113600,error,6.102362,296784512,0.16024,1914300000,0.86324,,Auto & Truck Dealerships,error,,917308800,2:1,2238062080,688500.0,647200000,0.044260003,0.066599995,0.27,2.225276,0.16582169,0.02763,0.424,0.08603,0.35277998,0.09,332.401,20.800003051757812,-0.49759619087862,0.6872487051117974,1.3744974102235947,-5.387602436999556,0.0,29225200,"Sonic Automotive, Inc.",11.79,0.4818293582575249,7.997077374245329e-07,,452600000,11.527,3276199936,13496800256,0.44,0.008065995,error,7.5368156,1.4055024289674944,2.78012776992778,2.037758894055943
RJF,RJF,-0.06925072913170503,-0.0012807032988398914,0.8887847336041874,2022-10-14,92.07297597301604,56,-0.0012807032988398914,0.8887847336041874,244.88900231125774,185.65355202074576,False,116.97188021266707,91.59423888287607,94.91668823242188,109.25289229499415,114.05195543162779,100.06384777069091,80.5804841698496,86.07574010975404,6.994053830468438,18882800.0,6641434.592085893,0.35171873832725514,0.1040750291150766,3.3794728794969338,18882800.0,6641434.592085893,0.35171873832725514,0.0520375145575383,6.7589457589938675,110.9800033569336,2022-08-18,SPY,117.37000274658203,117.37000274658203,93.58000183105469,SP500,Financial Services,VFH,0.9856139224353409,1.103022,0.35821405390633004,,255657.37027294777,-458042.62972705223,46.87,1.36,0.0138,-0.05,-0.02,,0.0,1656547200,error,13.836086,,0.9413,9254000000,0.78220004,,Capital Markets,error,,1632268800,3:2,22448979968,-202385.25945410447,,0.18499,0.18270001,1.52,2.7171552,2.0753424,0.13858,,,,0.065,52.149,25.45000457763672,0.1815324917717969,0.9019116035982815,1.803823207196563,-3.8469735897772344,-0.6417859460936699,206162000,"Raymond James Financial, Inc.",2.04,0.7028571428571428,5.927368003108339e-13,,26434000896,122.664,4035000064,10817000448,1.04,0.009371057,error,16.42383,0.8720885586945326,2.2066047477368187,1.6728558875930766
LECO,LECO,-0.07037225435101137,-0.0009472270250534542,0.9165064396448699,2022-11-04,126.1163527232171,77,-0.0009472270250534542,0.9165064396448699,212.02477293008897,207.439126740101,False,151.50885554110636,124.31258943288918,131.32335179646807,149.32641911272214,145.68724521271594,132.5582762145996,113.32028448021401,119.42930721648327,6.564484499058164,4686800.0,1734930.9219439242,0.37017387598018353,0.12968802740238794,2.8543411708440214,4686800.0,1734930.9219439242,0.37017387598018353,0.06484401370119397,5.708682341688043,147.77999877929688,2022-08-18,MDYG,148.5399932861328,148.5399932861328,143.3000030517578,SP400,error,error,0.9617058292734985,error,0.56140327394895,error,53838.5739717043,-42061.4260282957,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,11777.147943408607,error,error,error,error,error,error,error,error,error,error,error,error,30.330001831054688,0.09759335757231825,error,error,error,-0.43859672605105005,error,error,error,0.48081632653061224,8.354396045519471e-07,error,error,error,error,error,error,error,error,error,0.9375810243015832,1.4347325394604917,1.4037023173203735
CBSH,CBSH,-0.07307433472168834,-0.0009029481100353287,0.9202510615133396,2022-11-11,61.42050132383089,84,-0.0009029481100353287,0.9202510615133396,95.81264746938686,111.67756275189595,False,75.2476987627548,62.17873664593697,67.97633364359538,73.54113130990383,73.56651298448585,69.02756591796874,62.41153597728693,64.48861885145163,2.2694735332585574,7283400.0,1374952.41357922,0.18877892379647143,0.07337230507834602,2.572890733021072,7283400.0,1374952.41357922,0.18877892379647143,0.03668615253917301,5.145781466042144,73.56999969482422,2022-08-18,MDYG,74.72000122070312,74.72000122070312,74.72000122070312,SP400,Financial Services,VFH,0.9713986320710984,0.813537,0.6530634488127676,,159543.40054495912,-84756.59945504086,,1.06,0.0153,-0.27,-0.287,,0.0,1654473600,error,21.789318,,0.0,1492202000,0.71300006,,Banks—Regional,error,,1606780800,105:100,8956991488,74786.80108991826,,0.42821,0.26950002,-1.99,2.5821085,6.185789,0.32556,,0.0143,0.15603,-0.102,12.002,10.270000457763672,-0.335930323647519,0.9019116035982815,1.803823207196563,-3.8469735897772344,-0.3469365511872324,121980000,"Commerce Bancshares, Inc.",9.14,0.7491832565677803,1.7051244376376573e-14,,2550713088,21.25,2240321024,1447995008,0.995,0.013524534,error,16.598103,0.8788869520371081,1.3023331231048987,1.517976936457058
QLYS,QLYS,-0.07399996039728819,-0.0009148313051259294,0.9192446289141764,2022-11-11,127.84863984783941,84,-0.0009148313051259294,0.9192446289141764,256.8385231555158,196.11263663062104,False,167.92211380270876,125.83551964441321,130.31526662190757,149.51710729569447,148.55961451626413,130.95245018005372,111.11342594812068,113.3452858438433,8.803582168105208,8214300.0,2445411.6090337383,0.2977017650966897,0.10973882369319374,2.712820814710026,8214300.0,2445411.6090337383,0.2977017650966897,0.05486941184659687,5.425641629420052,156.41000366210938,2022-08-18,MDYG,150.10000610351562,150.10000610351562,142.94000244140625,SP400,Technology,VGT,0.9510868746859584,0.689304,0.7805842789843264,1.685,271409.1538028503,-76290.84619714972,10.805,,,0.264,0.258,163134000,0.36411998,,error,43.757835,167551248,0.78739,321733000,0.94187,,Software—Infrastructure,,,,,5892264960,195118.30760570057,201227008,0.2847,0,,14.907308,13.151585,0.22676,1.578,0.10446,0.25726,0.203,11.522,43.519996643066406,0.5994944473886414,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.2194157210156736,38363600,"Qualys, Inc.",6.74,0.2897959183673469,0.0029826102003796644,,419088992,10.924,42880000,448027008,0,0,error,59.30116,1.0594817240777337,1.642085014653928,1.2538369160471396
PCAR,PCAR,-0.07408125898916425,-0.0009158755782054939,0.9191562375483259,2022-11-11,77.30252068919668,84,-0.0009158755782054939,0.9191562375483259,90.7105340681967,88.59321113518304,False,97.82358592485275,78.60182710657377,86.1093995666504,95.54387575577847,96.26744005472796,87.7358498764038,76.67492337752232,79.20425969807965,4.2657950891620775,31791100.0,10222170.745107066,0.32154190151039336,0.13581332563692528,2.367528370301329,31791100.0,10222170.745107066,0.32154190151039336,0.06790666281846264,4.735056740602658,94.22000122070312,2022-08-18,SPY,97.55999755859375,97.55999755859375,97.55999755859375,SP500,Industrials,VIS,0.8979292616664997,0.903212,0.8723449154674653,4.23,1034077.6627951333,-151322.3372048666,84.763,1.36,0.0145000005,0.456,0.454,3096800000,0.12161,1660608000,error,12.11311,342000000,0.14195,3162000000,0.67289,,Farm & Heavy Construction Machinery,1652140800,0.34,1191974400,3:2,32769038336,882755.3255902667,2416499968,0.1103,0.21450001,,2.6174867,1.286867,0.086660005,3.635,0.058909997,0.18620001,0.225,73.152,18.12999725341797,-0.5526746018553781,0.8580096453922071,1.7160192907844143,-3.2956523131373467,-0.12765508453253469,347719008,PACCAR Inc.,1.77,0.4448979591836735,5.143510621222201e-06,,4694300160,13.5,10610599936,25464199168,1.36,0.014509762,error,14.864352,0.8476855032507076,0.9627524187323477,0.9402803012882609
MTB,MTB,-0.07443044061029856,-0.0009203618150991355,0.918776600504971,2022-11-11,152.76842112802137,84,-0.0009203618150991355,0.918776600504971,742.7052888896386,999.2758466328373,False,200.12642814510468,157.107871420995,169.13380015055338,190.39923272312453,189.48864438330486,166.8467462158203,147.86836757798224,144.20484804833575,11.320949083742281,18149400.0,5582399.767289078,0.3075804030595545,0.07232540390587458,4.252729835561575,18149400.0,5582399.767289078,0.3075804030595545,0.03616270195293729,8.50545967112315,191.17999267578125,2022-08-18,SPY,186.9499969482422,186.9499969482422,168.27000427246094,SP500,Financial Services,VFH,0.9508034047239456,0.886334,0.7802661740052688,,552896.6109001335,-155703.38909986656,,4.8,0.027,-0.211,-0.19,,0.0,1653955200,error,16.235598,,0.0,6066772000,0.71597,,Banks—Regional,error,,970790400,10:1,24298303488,397193.22180026694,3015992064,0.41219002,0.4468,0.77,1.5401055,4.0565863,0.29611,,0.01181,0.10335,-0.051,46.523,44.6199951171875,0.7030475860880318,0.9019116035982815,1.803823207196563,-3.8469735897772344,-0.21973382599473126,128685000,M&T Bank Corporation,2.75,0.4416326530612245,6.028478626158716e-06,,37656698880,209.883,3814477056,5989839872,4.4,0.02301496,error,13.539367,0.8751783957523029,3.8848484012089033,5.226885055527183
CHCO,CHCO,-0.0755626710639649,-0.000934920065803313,0.9175457113988409,2022-11-11,76.56838701106602,84,-0.000934920065803313,0.9175457113988409,98.16440632299128,112.29710736787955,False,91.32220289761118,76.13057686703974,82.77873346964518,89.94504077832791,86.58051232225122,80.78540004730225,75.61242616096244,74.99028777235327,2.8975561374744863,948700.0,308866.76634098374,0.3255684266269461,0.0679858547252518,4.788767133143375,948700.0,308866.76634098374,0.3255684266269461,0.0339929273626259,9.57753426628675,89.87999725341797,2022-08-18,SLY,86.30000305175781,86.30000305175781,86.30000305175781,SP600,error,error,0.9679612373896851,error,0.4936695413676881,error,10416.427322858219,-10683.57267714178,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,-267.14535428356066,error,error,error,error,error,error,error,error,error,error,error,error,13.580001831054688,0.7908675373239143,error,error,error,-0.5063304586323119,error,error,error,0.7513271349100388,1.4045947400255659e-14,error,error,error,error,error,error,error,error,error,0.7675994362616476,1.0921718883258897,1.2494115576267344
HAYN,HAYN,-0.07667342735225005,-0.0009492193314897257,0.9163383071524711,2022-11-11,32.33762253157088,84,-0.0009492193314897257,0.9163383071524711,91.1701920328677,74.45984143792083,False,50.46114556497116,33.85142110318528,35.552600059509274,44.934256843675016,46.73747550962079,38.837717094421386,26.170943275343532,30.93795867922198,3.949879207599704,1201000.0,259602.62446022863,0.2161553908911146,0.05621243233557313,3.8453306841576422,1201000.0,259602.62446022863,0.2161553908911146,0.028106216167786566,7.6906613683152845,44.40999984741211,2022-08-18,SLY,49.7599983215332,49.7599983215332,40.81999969482422,SP600,error,error,0.9656791457907014,error,0.9557527800095874,error,37561.08425437679,-1738.9157456232151,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,35822.16850875357,error,error,error,error,error,error,error,error,error,error,error,error,17.09000015258789,-0.41603257648758124,error,error,error,-0.044247219990412597,error,error,error,0.3756635674550194,0.00011910102319509733,error,error,error,error,error,error,error,error,error,0.8588441314334354,2.052920341051981,1.6766458386344671
ATI,ATI,-0.07927780034813786,-0.000982813356428358,0.9135078678471185,2022-11-11,19.944479240710358,84,-0.000982813356428358,0.9135078678471185,72.79206654330272,74.90176539424755,False,44.57456526884772,21.071729808970442,24.939000015258788,31.5774899135036,32.688654469334395,23.044799971580506,18.300510117013975,13.400945473826617,4.8219272488769445,32712200.0,9612053.179209974,0.2938369531615108,0.0822591776161946,3.5720871722362357,32712200.0,9612053.179209974,0.2938369531615108,0.0411295888080973,7.1441743444724715,32.849998474121094,2022-08-18,SLY,30.739999771118164,30.739999771118164,25.040000915527344,SP600,Industrials,VIS,0.99461707016653,1.310695,0.9318126647246497,2.89,810024.749445138,-59275.25055486198,194.194,,,,,452900000,0.13788,1471305600,error,14.93578,-162287504,0.1675,334000000,1.04208,,Metal Fabrication,1471305600,0.08,,,4229609216,750749.4988902761,-103700000,0.099980004,0,0.1,5.544015,1.2876699,0.0035899999,1.196,0.050040003,0.042,0.557,25.997,12.470001220703125,0.96471481852199,0.8580096453922071,1.7160192907844143,-3.2956523131373467,-0.06818733527535026,129902000,ATI Inc.,10.46,0.49652923698402557,3.65671962355875e-07,,274500000,2.113,1735900032,3284699904,0,0,error,361.77777,0.9183662943937362,2.215892539558186,2.2801147297846733
SUPN,SUPN,-0.08241720965304414,-0.004087455350157865,0.6860419316371795,2022-09-09,25.417856282011982,21,-0.004087455350157865,0.6860419316371795,24.463065688585786,18.390010577485096,False,36.840309849768616,26.444609841707173,29.89433329264323,33.80745137382646,33.960652917849245,30.16415011405945,25.98121521146,26.367647310269653,1.8982514018948973,8732700.0,2431281.836896467,0.2784112401544158,0.10203897227336227,2.728479461832999,8732700.0,2431281.836896467,0.2784112401544158,0.051019486136681134,5.456958923665998,33.86000061035156,2022-08-18,SLY,34.5,34.5,34.290000915527344,SP600,error,error,0.9381302501848023,error,0.8709707190716733,error,213649.11738828148,-31650.882611718524,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,181998.23477656295,error,error,error,error,error,error,error,error,error,error,error,error,6.869998931884766,-0.2489082023777728,error,error,error,-0.12902928092832663,error,error,error,0.7926530612244899,4.57518039323224e-16,error,error,error,error,error,error,error,error,error,0.9113921926703032,0.7224768236155029,0.5431190267569861
FULT,FULT,-0.08806454493429518,-0.0010968511657518665,0.9039640477721457,2022-11-11,13.610612634906236,84,-0.0010968511657518665,0.9039640477721457,11.880971042684951,9.35207107146462,False,18.209432827584205,14.410872475974994,15.453088836669922,17.675376998639642,18.534606241574426,16.268543486595153,13.230800674700202,14.00248073161588,1.1330313774896368,19003100.0,8622440.47088274,0.45373862532338094,0.22676409691847935,2.000927975324497,19003100.0,8622440.47088274,0.45373862532338094,0.11338204845923967,4.001855950648994,17.65999984741211,2022-08-18,MDYG,19.170000076293945,19.170000076293945,18.40999984741211,SP400,Financial Services,VFH,0.9834610285703863,0.764154,0.941175150624376,,612234.4354811566,-38265.56451884347,,0.6,0.0359,0.103,0.077,,0.0,1656547200,error,13.274809,,0.0,935988000,0.67564005,,Banks—Regional,error,,1147824000,105:100,2805076480,573968.8709623131,,0.37127,0.36020002,1.2,1.1197681,3.0754313,0.29794002,,0.01059,0.10524,0.09,5.655,3.9499998092651367,-0.9544305417232534,0.9019116035982815,1.803823207196563,-3.8469735897772344,-0.05882484937562409,161304000,Fulton Financial Corporation,4.0,0.6467946639660334,3.467803492244067e-11,,542320000,3.367,1013315008,912092032,0.55,0.03114383,error,11.147436,0.9793343634147891,0.6727616730090734,0.5295623529031382
UCBI,UCBI,-0.08903962340874258,-0.0011095729810199906,0.9029054936995408,2022-11-11,27.201944011698288,84,-0.0011095729810199906,0.9029054936995408,62.00714145914776,63.505503780942675,False,38.68051535270826,28.3539677331902,31.871096305847168,36.252059618955585,39.005544210118956,33.653972444534304,27.490132992738754,28.302400678949653,2.675785882792325,8384800.0,3492998.1784392665,0.4165869404683793,0.06879511628739313,6.055472582211768,8384800.0,3492998.1784392665,0.4165869404683793,0.03439755814369656,12.110945164423535,36.18000030517578,2022-08-18,SLY,39.31999969482422,39.31999969482422,36.66999816894531,SP600,Financial Services,VFH,0.975700470010089,1.046828,0.6341458876069966,,152448.671380722,-87951.328619278,,0.84,0.0247,-0.221,-0.049,,0.0,1655164800,error,13.674241,,0.0,744402000,0.8634,,Banks—Regional,error,,1308528000,1:5,3821293056,64497.342761443986,,0.46317002,0.3402,12.03,1.5424054,5.0681424,0.31923,,0.01117,0.101610005,0.101,7.727,7.590000152587891,-0.8919626491388284,0.9019116035982815,1.803823207196563,-3.8469735897772344,-0.36585411239300336,105853000,"United Community Banks, Inc.",4.16,0.8385784806436847,9.223364035507035e-18,,1215707008,11.465,324371008,753982976,0.76,0.02100608,error,11.762789,0.7891112774216245,1.7138513249342688,1.755265429664958
WSO,WSO,-0.0898275816457151,-0.004471934168022718,0.6620987187342875,2022-09-09,253.06327378984975,21,-0.004471934168022718,0.6620987187342875,997.199036335605,817.4166139508476,False,307.3539337128628,249.25747662471792,258.745133972168,302.1327051085608,324.4519128903613,278.83500701904296,215.35756283577518,233.2181011477246,22.808452935659183,5814100.0,2285335.6126411976,0.39306782006522034,0.10698959261003246,3.67388837059991,5814100.0,2285335.6126411976,0.39306782006522034,0.05349479630501623,7.34777674119982,305.4800109863281,2022-08-18,MDYG,318.9800109863281,318.9800109863281,307.80999755859375,SP400,Industrials,VIS,0.990109776855799,0.910532,0.7543001964518693,2.472,83199.31166864118,-27100.688331358815,23.234,8.8,0.0291,0.329,0.336,798614016,0.114879996,1657756800,error,22.027416,177812496,0.27916,1667545000,1.00085,,Industrial Distribution,1657756800,2.2,903312000,3:2,11560061952,56098.62333728236,340756000,0.11062,0.59720004,,5.9135723,1.6628975,0.07561,1.048,0.1389,0.29912,0.154,196.764,78.86997985839844,-0.37187769826902567,0.8580096453922071,1.7160192907844143,-3.2956523131373467,-0.2456998035481307,33206900,"Watsco, Inc.",6.38,0.6816326530612246,2.855543084694462e-12,,129049000,3.632,515748000,6951758848,8.05,0.02657643,error,22.648367,1.5665770506970766,3.264367554249679,2.6758432124956006
TMUS,TMUS,-0.09258207748807501,0,1,2022-08-19,122.48600974861024,0,0,1,211.50989265708225,269.7141045074456,False,146.1924738444623,121.4732327090994,137.1416663614909,149.08692439425164,146.16711885446188,125.71520000457764,125.19640832873019,105.2632811546934,10.22595942494212,80113300.0,20164899.628240198,0.25170476847465023,0.1046638484515463,2.404887381827699,80113300.0,20164899.628240198,0.25170476847465023,0.05233192422577315,4.809774763655398,146.86000061035156,2022-08-18,SPY,145.38999938964844,145.38999938964844,145.38999938964844,SP500,Communication Services,VOX,0.8338847568458392,0.479056,0.8078314038098134,0.847,2566480.3699037773,-610519.6300962227,160.031,,,,,25785999360,0.3214,1367366400,error,22.72826,5230125056,0.58023,45546000000,0.42723998,,Telecom Services,1367366400,4.06,1367366400,1:2,183553835008,1955960.7398075545,14531000320,0.13328,0,1.12,2.6208637,2.2878454,0.02141,0.629,0.03232,0.02499,-0.012,64.159,17.169998168945312,0.25684357206779274,0.6712269215432957,1.3424538430865913,-6.998267058025652,-0.19216859619018659,1254040064,"T-Mobile US, Inc.",3.08,0.6712944618435346,6.149017597503727e-12,,3151000064,2.513,112075997184,80229998592,0,0,error,106.83941,0.8945185612103277,1.440214434005482,1.8365389036259785
